UDI,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,y
3899,M,302.1,311.1,1423,36.8,80,0
3128,L,300.0,309.5,1717,28.3,48,0
3722,M,302.2,311.2,1544,43.6,63,0
9585,L,299.3,310.5,1529,41.3,17,0
7150,L,300.2,309.8,1506,41.8,161,0
1489,L,298.2,309.1,1568,36.3,166,0
7353,M,299.7,310.2,1440,42.8,30,0
885,L,295.8,306.4,1356,48.0,99,0
1234,M,297.2,308.5,1364,55.6,163,0
2406,L,299.1,308.7,1498,38.9,181,0
6975,L,300.7,311.0,1318,48.2,128,0
9903,H,298.7,309.3,1402,45.3,190,0
6314,L,300.9,310.3,1440,47.6,140,0
5664,M,302.3,311.5,1530,42.3,21,0
3361,L,301.5,310.6,1394,46.5,206,0
9738,L,298.9,310.0,1791,27.6,166,0
1533,M,298.1,308.9,1417,39.2,65,0
2072,M,299.7,309.6,1313,60.0,186,0
141,L,298.8,308.6,1511,36.1,157,0
8584,L,297.4,308.0,1423,38.0,154,0
1165,L,297.1,308.1,1754,30.3,206,0
4479,L,302.5,310.2,1477,41.6,16,0
3868,M,302.7,311.6,2709,9.7,2,1
8523,H,298.3,309.4,1631,29.8,0,0
3809,M,302.3,310.9,1762,24.5,73,0
5578,L,302.4,312.1,1455,40.4,28,0
1728,M,298.3,307.7,1602,33.4,106,0
2600,M,299.2,308.9,1447,39.6,22,0
8216,L,299.1,310.5,1437,43.1,40,0
3027,M,300.4,309.5,1888,21.9,221,0
9763,L,298.6,309.7,1925,22.1,7,0
6297,L,301.0,310.5,1429,39.4,98,0
4889,L,303.7,312.4,1512,39.2,184,0
2152,M,299.3,308.7,1289,51.5,185,0
6408,M,300.3,309.9,1611,29.0,177,0
380,L,297.3,308.2,1754,26.8,125,0
878,M,295.6,306.2,1584,33.6,81,0
8605,L,297.4,308.2,1297,52.1,211,0
4682,M,303.6,311.8,1659,34.7,94,0
1181,H,297.3,308.4,1531,35.6,16,0
1460,L,299.0,310.3,1472,36.1,97,0
8788,M,297.5,308.5,1699,30.1,40,0
3974,L,302.3,311.4,1535,41.8,77,0
3272,M,301.4,310.0,1689,32.1,207,0
6921,M,301.2,311.6,1423,48.0,199,0
6601,M,301.5,310.6,1424,47.0,26,0
7594,L,300.5,311.2,1270,67.5,208,1
9285,L,298.2,308.9,1683,31.7,74,0
1945,L,298.1,308.1,1791,27.3,63,0
9610,L,299.0,310.1,1470,40.3,83,0
6153,M,301.1,311.1,1592,35.7,174,0
2071,L,299.7,309.5,1352,49.7,184,0
8485,L,298.4,309.5,1397,50.3,110,0
9388,H,297.4,307.9,1390,52.0,131,0
4004,L,302.1,311.2,1519,39.3,155,0
9172,M,297.7,308.8,1388,45.6,190,0
3046,L,300.2,309.4,1526,35.3,46,0
4356,H,302.0,309.8,1280,57.3,147,1
7795,M,300.2,311.6,1415,55.8,82,0
4256,M,302.5,311.0,1387,52.1,116,0
5822,L,301.3,311.1,1303,49.2,212,0
6704,M,301.5,310.7,1744,28.2,61,0
1923,L,298.0,307.8,1716,26.6,9,0
2812,L,299.9,309.2,1761,25.6,115,0
3964,H,302.3,311.5,1526,38.2,47,0
7281,L,299.9,310.2,1288,69.6,62,1
2631,L,300.0,309.8,1372,39.6,105,0
3,L,298.1,308.5,1498,49.4,5,0
8750,L,297.2,308.4,1677,26.4,146,0
5995,L,300.6,310.4,1608,39.2,221,0
9380,L,297.5,308.2,1419,48.5,108,0
3864,L,302.5,311.4,1674,27.0,223,0
6812,L,300.9,310.6,1504,46.4,129,0
5801,L,301.5,310.9,1469,44.7,164,0
8276,M,298.9,310.6,1720,25.3,197,0
1930,M,298.0,307.8,1483,50.9,26,0
4905,H,303.6,312.4,1480,50.7,2,0
7643,M,300.4,311.4,1604,31.7,119,0
1593,L,298.1,308.4,1592,38.2,211,0
4715,H,303.4,311.8,1693,28.3,175,0
1404,L,299.0,310.2,1372,48.0,174,0
5658,L,302.3,311.5,1794,26.1,7,0
1627,M,297.9,307.8,1303,59.3,75,0
1626,L,297.9,307.8,1365,46.9,73,0
4934,H,303.4,312.2,1554,36.8,85,0
2257,L,299.1,308.3,1489,38.1,32,0
1454,L,299.1,310.4,1450,40.9,85,0
3111,H,299.9,309.2,1525,33.2,0,0
7952,M,300.9,311.8,1843,24.5,25,0
9708,L,299.0,310.1,1699,32.9,87,0
1814,L,298.1,307.7,1479,45.0,136,0
326,L,297.8,308.5,1699,27.8,199,0
9529,M,299.1,310.3,1233,59.0,81,0
1410,L,298.9,310.1,1466,42.5,187,0
6524,M,301.1,310.2,1850,27.7,44,0
9928,L,298.5,308.6,1522,36.9,53,0
7837,L,300.1,311.4,1604,35.0,191,0
9942,L,298.4,308.1,1395,44.0,92,0
5848,L,301.4,311.3,1397,42.3,48,0
6272,M,300.9,310.5,1702,29.3,32,0
3925,M,302.5,311.4,1636,35.0,157,0
2707,M,299.6,309.1,1560,37.1,73,0
667,L,297.5,309.0,1470,43.5,191,0
8599,L,297.6,308.3,1478,42.3,193,0
1895,H,297.9,307.5,1880,23.3,146,0
4847,M,303.3,311.8,1548,33.5,75,0
7163,L,300.2,310.2,1378,43.9,193,0
2898,M,300.6,309.5,1530,40.2,93,0
1478,L,298.3,309.4,1570,35.6,138,0
3354,L,301.6,310.9,1632,31.6,189,0
9087,L,297.1,307.8,1428,43.7,179,0
8203,L,299.3,310.9,1669,32.4,5,0
3558,M,301.8,310.7,1309,43.3,68,0
465,L,297.3,308.6,1511,35.7,120,0
3270,M,301.3,310.0,1696,32.4,202,0
3529,L,302.0,310.9,1378,53.1,212,1
5635,M,302.6,312.2,1353,56.5,168,0
7065,M,300.8,310.5,1696,29.7,162,0
5795,M,301.9,311.5,1492,40.8,150,0
7259,L,300.3,310.4,1742,25.9,7,0
6951,H,300.7,311.3,1374,53.1,66,0
6045,M,300.8,310.9,1522,41.7,115,0
9978,L,298.6,308.3,1422,40.4,179,0
9795,L,298.5,309.3,1590,33.9,107,0
4109,L,301.9,310.5,1892,21.8,177,0
4459,L,302.6,310.4,1478,47.7,189,0
8061,H,300.2,311.5,1426,44.3,73,0
8477,L,298.5,309.6,1585,32.2,89,0
3789,L,302.3,310.8,1511,48.1,24,0
8844,H,297.3,308.8,1564,38.0,191,0
5128,M,304.3,313.5,2245,15.1,172,0
5410,L,302.7,312.4,1433,44.2,17,0
8047,L,300.6,311.8,1471,41.4,39,0
7938,L,300.8,311.7,1578,31.4,219,0
6720,M,301.4,310.6,1431,40.6,101,0
3697,L,302.1,311.2,1454,46.8,0,0
2200,M,299.8,309.1,1268,58.0,90,0
7134,M,300.5,309.9,1552,41.3,116,0
3900,M,302.1,311.0,1711,28.7,83,0
7570,L,300.2,311.0,1255,71.8,149,1
230,L,298.3,308.5,1538,32.2,173,0
3792,L,302.3,311.0,1528,43.1,30,0
8222,M,299.1,310.5,1428,43.0,53,0
658,L,297.7,309.2,1365,58.6,170,0
8215,L,299.2,310.5,1391,45.8,38,0
8395,M,298.6,309.5,1566,38.1,89,0
2667,H,299.7,309.2,1691,27.7,203,0
9410,L,298.0,308.5,1664,28.3,196,0
8323,L,298.7,309.6,1364,44.9,106,0
7868,L,300.5,312.0,1461,38.1,39,0
2212,M,299.6,309.0,1245,64.0,120,0
5341,L,303.5,312.7,1393,49.3,82,0
3876,L,302.6,311.8,1427,50.1,21,0
9687,L,299.1,310.1,1486,40.7,39,0
5166,L,304.2,313.4,1421,43.4,56,0
9404,L,297.7,308.1,1697,29.1,179,0
5379,L,302.9,312.4,1550,36.9,194,0
548,M,297.5,309.4,1482,39.3,112,0
4108,L,302.0,310.5,1809,27.1,175,0
8340,M,298.8,309.7,1499,40.3,154,0
7114,L,300.9,310.4,1561,32.7,67,0
6905,M,300.9,311.5,1704,31.3,159,0
3260,M,301.2,310.0,1625,31.6,173,0
806,M,297.0,307.9,1412,47.4,112,0
5765,L,301.7,311.2,1589,37.9,75,0
9974,L,298.5,308.2,1444,40.5,170,0
3141,H,300.4,309.9,2563,12.8,81,1
9902,M,298.7,309.2,1423,48.9,187,0
1569,L,298.2,308.2,1407,47.1,153,0
7873,L,300.6,312.3,1532,37.2,54,0
4846,M,303.3,311.8,1583,33.3,72,0
9286,M,298.2,309.0,1410,47.6,76,0
41,L,298.8,309.1,1362,45.4,113,0
4213,M,302.0,310.6,1392,60.5,10,0
9267,L,298.2,308.9,1737,25.5,26,0
7308,M,300.0,310.4,1385,52.1,128,0
8934,M,297.3,308.3,1544,41.7,6,0
3794,L,302.3,310.9,1379,49.3,34,1
6871,H,301.0,311.3,1597,39.2,66,0
8792,M,297.4,308.5,1412,45.5,49,0
6420,H,300.3,309.9,1394,46.7,210,1
2636,H,299.9,309.6,1462,51.0,119,0
9851,M,298.5,309.3,1498,34.6,46,0
4526,M,302.4,310.4,1463,42.2,139,0
3779,M,302.4,311.1,1366,54.4,0,0
5365,L,303.2,312.6,1601,35.3,148,0
6488,H,300.6,309.8,1541,36.2,166,0
3092,L,300.0,309.3,1558,29.7,168,0
4341,M,301.7,309.9,1533,40.9,106,0
4490,L,302.5,310.4,1487,40.2,48,0
3741,L,302.3,311.2,1401,49.7,118,0
1869,L,298.3,308.0,1361,56.9,81,0
6940,M,300.7,311.3,1348,53.0,35,0
8073,H,300.5,312.0,1375,43.2,108,0
2321,H,299.2,308.8,1440,39.1,188,0
1057,L,296.8,307.8,1565,39.5,124,0
6037,M,300.6,311.0,1401,54.6,94,0
5319,L,303.5,312.6,1496,39.0,21,0
7277,M,300.1,310.3,1350,48.8,50,0
7615,L,300.5,311.4,1432,47.5,51,0
8149,M,299.5,310.7,1488,39.5,95,0
3582,M,301.8,310.6,1459,40.2,128,0
4222,L,301.9,310.6,1467,39.3,32,0
2994,M,300.5,309.8,1370,55.9,143,0
857,L,296.1,307.1,1898,22.7,20,0
4484,L,302.7,310.4,1489,42.7,33,0
6930,M,301.0,311.6,1301,55.0,9,0
8789,L,297.4,308.5,1369,53.2,43,0
2969,M,300.6,309.4,1312,45.2,73,0
5451,H,303.1,312.8,1435,41.9,115,0
472,H,297.3,308.8,1419,42.4,139,0
6224,M,301.1,310.9,1552,37.9,126,0
153,M,298.4,308.2,1584,41.0,191,0
8982,L,297.0,307.7,1502,39.4,126,0
8357,M,298.6,309.6,1344,59.4,200,0
7271,L,300.2,310.4,1808,25.8,35,0
2485,H,298.8,308.6,1524,37.7,170,0
7234,L,299.9,310.0,1447,45.9,162,0
1505,L,298.0,308.7,1506,47.0,208,0
9900,L,298.7,309.2,1586,31.4,180,0
9366,M,298.0,308.6,1254,55.8,65,0
8759,M,297.5,308.7,1446,53.0,168,0
173,M,298.1,308.0,1924,20.8,29,0
7461,L,300.0,311.5,1445,41.6,81,0
576,M,297.9,309.9,1410,55.4,188,0
4201,L,302.5,311.1,1571,34.2,201,0
7387,M,299.8,310.6,1574,31.8,113,0
5824,L,301.2,311.0,1544,39.3,217,0
2314,M,299.1,308.8,1725,26.6,172,0
5368,M,303.1,312.5,1766,26.7,157,0
6038,L,300.7,311.1,1426,46.2,97,0
5686,L,302.2,311.5,1482,45.6,87,0
1257,M,297.5,308.9,1535,37.7,12,0
6964,H,300.7,311.0,1981,19.9,99,0
7298,L,300.1,310.5,1500,39.8,107,0
4075,L,302.0,310.7,1453,42.7,92,0
3492,H,301.9,310.9,1590,34.3,106,0
1501,M,298.0,308.7,2101,17.4,198,0
4439,L,302.4,310.1,1418,52.3,141,0
4594,L,303.0,311.2,1409,41.9,98,0
3327,L,301.5,310.6,1962,20.2,124,0
8979,L,296.9,307.6,1435,45.0,119,0
7668,L,300.6,311.7,1528,43.9,185,0
7376,M,299.4,309.9,1567,40.6,87,0
4992,M,303.9,313.0,1475,41.0,11,0
7412,L,300.0,311.1,1425,47.8,179,0
7336,L,299.9,310.4,1328,49.9,206,0
9655,L,299.1,310.0,1367,56.3,203,1
5232,L,303.8,313.1,1458,42.2,25,0
2729,L,299.7,309.3,1779,25.5,129,0
773,H,296.8,308.0,1453,51.0,24,0
389,L,297.6,308.7,1455,48.2,145,0
7780,L,300.5,311.7,1811,26.8,47,0
9532,L,299.2,310.5,1458,44.1,91,0
8036,L,300.7,311.7,1910,19.7,13,0
4088,L,301.9,310.4,1376,54.9,126,1
3122,L,300.1,309.4,2141,17.9,33,0
8860,L,297.9,309.1,1457,44.4,28,0
3326,L,301.5,310.6,1587,33.7,122,0
2655,L,299.9,309.5,1567,35.5,171,0
2680,L,299.8,309.5,1476,44.4,14,0
8648,L,297.5,308.5,1530,38.5,93,0
6462,L,300.6,310.0,1505,35.9,95,0
9386,M,297.5,308.1,1907,23.5,125,0
3204,M,300.1,309.1,1533,38.0,26,0
8737,L,297.3,308.7,1491,40.2,112,0
1408,L,298.9,310.0,1564,33.8,183,0
5811,L,301.3,311.0,1856,21.9,189,0
7649,L,300.4,311.4,1552,28.8,135,0
1515,M,298.1,308.8,1628,37.6,12,0
8194,L,299.5,310.8,1873,22.3,211,0
6422,L,300.3,309.9,1527,41.4,2,0
4318,M,301.5,310.0,1417,44.6,49,0
7264,L,300.4,310.6,1429,46.9,19,0
1046,H,296.4,307.5,1403,52.8,94,0
9252,M,298.2,309.1,1651,28.8,186,0
480,M,297.4,308.9,1323,57.3,163,0
4363,L,302.1,310.1,1447,46.6,169,0
33,L,299.0,309.4,1419,48.3,91,0
4386,L,301.8,309.7,1442,45.3,233,1
6303,L,301.2,310.6,1437,51.2,112,0
7358,L,299.6,310.1,1487,42.9,42,0
3154,M,300.5,309.9,1483,49.3,124,0
5937,M,300.5,310.4,1548,37.3,65,0
5214,M,303.7,312.6,1429,43.3,189,0
1654,L,298.0,307.8,1386,57.3,147,0
6400,M,300.1,309.6,1501,38.0,157,0
8013,M,300.9,312.0,1375,56.1,182,0
8527,L,298.3,309.3,1401,51.9,14,0
6986,H,300.8,311.1,1698,24.8,156,0
3633,L,302.1,311.3,1634,30.6,50,0
6592,L,301.7,310.7,2023,20.9,5,0
5156,H,304.2,313.3,1625,37.3,27,0
8003,M,300.9,312.1,1851,23.0,156,0
9156,L,297.5,308.5,1340,57.4,143,0
9424,L,298.1,308.5,1676,30.5,22,0
9614,L,299.0,310.2,1377,62.5,92,1
6824,M,300.9,310.7,1268,56.3,161,0
8897,L,297.4,308.7,1638,31.9,131,0
7204,M,299.8,309.6,1434,48.0,82,0
3109,L,299.8,309.2,1504,38.7,212,0
9557,L,299.5,310.8,1374,48.3,154,0
3528,M,301.9,310.9,1573,38.9,209,0
5406,L,302.7,312.4,1444,48.7,9,0
7779,L,300.4,311.6,1517,39.0,45,0
1001,L,296.3,307.1,1654,29.6,188,0
5267,M,303.4,312.8,1518,38.7,103,0
7476,H,300.3,311.6,1339,53.4,123,0
7735,L,300.6,312.0,1670,29.4,134,0
5819,L,301.3,311.0,1539,36.9,206,0
3456,H,301.4,310.3,1611,41.5,11,0
9892,L,298.8,309.5,1374,48.1,159,0
7999,L,300.9,312.1,1359,51.7,146,0
1648,L,297.8,307.8,1761,28.9,128,0
910,L,295.5,306.0,1456,39.2,167,0
4895,H,303.8,312.5,1447,46.6,198,0
2758,L,299.8,309.2,1439,36.1,203,0
3037,L,300.4,309.6,1319,48.1,26,0
8882,H,298.0,309.2,1520,37.9,89,0
650,M,297.7,309.2,1732,28.8,152,0
284,L,298.2,308.2,1469,43.0,88,0
9548,L,299.6,311.1,1679,30.7,129,0
2440,L,299.1,308.4,1693,31.6,65,0
6108,L,300.9,311.0,1438,49.0,61,0
1876,L,298.3,308.0,1363,50.1,96,0
8454,L,298.6,309.9,1564,37.1,30,0
6427,L,300.2,309.7,1448,36.8,14,0
4247,L,302.6,311.0,1537,35.5,91,0
2835,L,300.3,309.1,1368,46.0,171,0
6237,M,301.3,310.9,1512,36.9,159,0
7950,M,300.7,311.5,1569,36.4,20,0
8385,L,298.8,309.7,1450,43.1,63,0
4865,L,303.6,312.3,1451,43.4,119,0
7252,M,300.2,310.3,1448,40.1,209,0
8509,M,298.4,309.7,1679,33.3,167,0
7712,L,300.4,311.4,1309,55.5,71,0
1499,L,298.0,308.8,1790,27.2,193,0
5424,L,302.6,312.3,1647,31.8,52,0
6806,M,301.0,310.7,1497,37.6,116,0
253,L,298.0,308.2,1620,35.8,5,0
395,L,297.5,308.4,1528,39.9,160,0
1297,L,298.7,309.9,1621,34.1,130,0
6602,M,301.5,310.7,1347,47.9,29,0
2976,H,300.5,309.4,1360,46.2,93,0
9162,M,297.5,308.5,1612,30.0,163,0
2354,L,299.2,308.4,1841,22.8,40,0
1081,L,297.0,307.8,1774,28.0,188,0
3172,L,300.4,309.6,1386,56.9,170,0
123,L,299.0,308.8,1310,50.7,112,0
8819,M,297.4,308.7,1481,48.0,117,0
5748,L,302.1,311.5,1533,39.4,26,0
6688,L,301.7,311.0,1700,28.7,19,0
2831,M,300.4,309.3,1411,41.6,160,0
9547,M,299.7,311.2,1560,43.9,126,0
5744,M,302.2,311.6,1379,42.9,13,0
9399,H,297.7,308.2,1526,40.1,165,0
7307,L,300.1,310.5,1356,45.8,126,0
2285,L,299.2,308.5,1378,53.4,100,0
5328,M,303.5,312.7,2116,16.7,45,0
1093,M,296.9,307.6,1685,32.0,10,0
5473,L,302.8,312.3,1386,57.8,172,0
3097,L,299.9,309.2,1560,38.9,180,0
941,L,295.6,306.2,1443,48.9,33,0
8622,M,297.6,308.5,1431,52.6,26,0
250,L,298.0,308.3,1405,56.2,218,1
9277,L,298.1,308.7,1691,30.3,49,0
5366,L,303.1,312.6,1548,36.4,150,0
1838,L,297.7,307.2,1392,43.0,197,0
8896,H,297.4,308.6,1461,40.1,126,0
768,L,296.9,308.0,1546,31.1,11,0
7725,M,300.5,311.6,1454,41.4,108,0
6060,L,300.9,311.0,2235,15.8,156,0
8727,L,297.2,308.6,1562,33.0,84,0
6570,M,301.4,310.7,1375,42.0,168,0
8945,L,297.3,308.3,1471,38.2,37,0
2826,L,300.3,309.4,1470,33.5,148,0
8425,L,299.1,310.6,1380,44.7,170,0
9862,M,298.7,309.6,1800,24.8,78,0
672,L,297.5,308.9,1554,34.8,204,0
8491,M,298.5,309.6,1364,58.7,123,0
7607,M,300.4,311.3,1350,56.5,31,0
387,L,297.6,308.7,1319,50.9,141,0
6934,L,300.8,311.4,1492,40.6,20,0
2060,H,299.5,309.4,1386,44.4,154,0
2933,L,300.9,309.7,1460,42.1,181,0
9255,L,298.3,309.1,1616,31.1,195,0
9415,L,298.1,308.6,1354,53.9,207,1
9971,H,298.4,308.1,1891,24.7,158,0
5252,M,303.4,312.9,1307,54.3,68,0
6973,L,300.7,311.0,1377,49.9,124,0
6046,L,300.8,310.9,1311,55.8,118,0
8593,M,297.5,308.0,1430,44.5,178,0
8405,L,298.4,309.5,1545,36.6,117,0
4445,L,302.4,310.2,2224,16.0,154,0
7292,L,300.2,310.5,1416,46.7,90,0
8211,H,299.2,310.7,1636,29.4,23,0
5739,L,302.3,311.7,1281,48.8,0,0
8699,H,297.3,308.7,1438,46.2,16,0
2431,M,298.9,308.2,1335,47.8,40,0
9945,L,298.3,307.9,1399,47.8,99,0
9678,L,299.0,310.1,2033,19.3,15,0
4211,L,302.1,310.8,1565,35.3,6,0
2552,L,299.3,309.2,1541,37.2,118,0
4952,L,303.8,312.7,1596,36.6,134,0
4995,M,303.5,312.6,1642,29.4,18,0
6439,L,300.4,310.0,1581,30.3,42,0
7841,L,300.2,311.6,1606,31.0,199,0
8255,M,299.0,310.4,1625,37.1,131,0
2864,L,300.6,309.4,1471,44.1,244,0
2318,L,299.2,308.8,1605,31.1,181,0
9210,M,298.0,309.0,1393,55.9,79,0
2891,L,300.6,309.7,1593,32.4,76,0
3505,M,301.7,310.8,1524,41.3,147,0
7023,L,300.7,310.5,1561,33.2,48,0
1565,M,298.0,308.2,2090,19.0,143,0
4355,L,302.0,309.8,1456,58.1,145,0
5095,M,304.1,313.5,1470,45.8,85,0
775,L,296.8,307.9,1448,48.8,31,0
1579,L,298.3,308.4,1593,37.0,174,0
9822,L,298.6,309.4,1667,35.6,185,0
558,M,297.5,309.4,1433,48.3,139,0
6155,M,301.0,310.9,1765,24.2,179,0
7641,L,300.4,311.3,1608,35.1,114,0
2180,L,299.6,309.2,1601,33.3,33,0
9694,L,298.9,310.0,1693,28.8,56,0
6485,H,300.6,309.8,1913,22.5,157,0
7588,L,300.4,311.1,1405,54.1,193,0
5895,L,301.2,310.9,1597,37.9,164,0
4308,L,301.4,309.9,1259,63.9,20,1
6206,M,300.9,310.7,1696,27.3,76,0
2555,L,299.3,309.1,1531,37.9,127,0
1463,L,298.9,310.2,1706,27.6,103,0
7563,M,300.3,311.1,1350,58.7,130,0
4839,H,303.3,311.8,1649,29.4,49,0
2832,M,300.3,309.2,1490,47.9,163,0
8030,M,300.6,311.9,1629,35.3,0,0
4455,L,302.4,310.1,1401,48.8,177,0
5742,M,302.3,311.7,1483,40.5,8,0
5897,L,301.1,310.8,1274,55.7,169,0
6726,M,301.5,310.7,1359,47.1,115,0
870,L,295.8,306.5,1358,49.2,63,0
8637,L,297.5,308.4,1723,27.3,67,0
5330,L,303.7,313.0,1456,45.5,51,0
6379,L,300.0,309.6,1514,44.6,98,0
4524,L,302.5,310.4,1488,48.4,134,0
5061,L,304.0,312.8,1542,42.7,198,0
4593,L,302.9,311.1,1555,33.9,96,0
6638,H,301.5,310.5,1453,48.0,124,0
1390,L,298.9,310.2,1533,42.8,138,0
537,L,297.4,309.3,1759,24.8,81,0
103,L,298.8,308.8,1555,40.6,61,0
6585,L,301.5,310.5,1372,44.0,203,0
7678,L,300.6,311.7,1428,52.6,208,0
9726,M,298.7,309.7,1629,27.9,136,0
9324,L,298.6,309.4,1447,40.2,173,0
3966,L,302.3,311.5,1507,37.5,55,0
8140,L,299.5,310.8,1571,38.2,74,0
4138,L,301.7,310.1,1384,50.5,38,0
3464,L,301.6,310.5,1809,25.5,40,0
1326,H,298.8,310.1,1567,36.8,197,0
6869,L,301.0,311.2,1363,46.3,62,0
7812,M,300.0,311.4,1466,39.0,125,0
2255,L,299.1,308.3,1325,46.9,28,0
1188,M,297.4,308.6,1522,38.0,33,0
4351,M,301.9,309.7,1568,37.5,135,0
8931,L,297.4,308.4,1571,39.4,0,0
2731,L,299.6,309.2,1425,45.9,133,0
5570,L,302.4,312.0,1508,36.9,5,0
4223,M,302.0,310.6,1535,38.6,34,0
6064,L,301.1,311.1,1450,43.3,168,0
2249,M,299.3,308.5,1304,60.6,8,0
5494,L,302.8,312.4,1376,57.1,8,0
1003,L,296.3,307.2,1646,35.0,192,0
563,L,297.6,309.5,1574,30.9,151,0
1097,L,297.0,307.6,1680,35.8,20,0
5815,M,301.3,311.0,1402,47.5,197,0
2590,L,299.0,308.7,2250,16.6,208,0
3047,M,300.2,309.4,1501,40.0,48,0
5542,L,302.4,311.8,1433,42.2,134,0
2943,L,300.7,309.5,1461,49.9,0,0
1790,L,298.2,307.9,1313,67.3,67,1
5318,L,303.6,312.7,1637,32.9,19,0
8495,L,298.3,309.5,1542,36.7,134,0
6551,L,301.3,310.7,1516,46.0,119,0
2219,L,299.7,309.1,1713,33.5,141,0
2125,L,299.2,308.9,1430,39.1,117,0
1955,L,297.9,307.8,1459,46.9,85,0
2166,L,299.5,309.1,1476,47.8,223,0
154,L,298.4,308.2,1850,27.0,194,0
9828,M,298.3,309.3,1376,57.0,198,0
8435,M,298.7,309.9,1654,29.1,195,0
9929,M,298.4,308.5,1576,27.4,55,0
3061,L,300.0,309.1,1882,23.8,84,0
9068,L,297.1,308.2,1351,56.6,126,0
3266,L,301.3,310.1,1355,53.6,193,0
2303,L,299.2,308.5,1515,39.8,141,0
7196,M,300.1,310.1,1443,49.3,61,0
3542,L,301.8,310.8,1546,43.4,29,0
2452,L,299.2,308.7,1650,30.5,93,0
3319,L,301.4,310.4,1436,49.7,108,0
1952,L,298.0,307.8,1839,22.7,79,0
1644,L,298.0,307.8,1453,37.7,119,0
1344,L,298.5,310.2,1676,32.7,18,0
814,L,296.8,307.6,1513,40.0,130,0
5543,L,302.3,311.7,1400,41.6,136,0
1113,M,296.5,307.4,1350,55.6,69,0
9029,L,297.4,308.3,1395,48.7,21,0
6436,L,300.3,309.9,1621,34.1,36,0
1720,L,298.2,307.7,1503,38.3,87,0
2100,L,299.4,309.3,1596,31.8,40,0
2003,L,298.5,308.2,1654,27.1,13,0
1428,L,298.7,309.8,1394,40.3,11,0
6359,M,300.2,309.8,1466,45.7,41,0
4848,L,303.4,311.9,1434,44.6,78,0
8770,M,297.4,308.6,1452,41.2,197,0
6931,M,300.9,311.5,1836,21.8,12,0
3841,L,302.4,311.0,1610,33.1,161,0
3522,L,301.9,311.0,1541,38.9,193,0
7596,H,300.5,311.2,1397,45.2,2,0
293,L,298.1,308.4,1335,40.2,109,0
6573,L,301.4,310.7,1428,53.7,176,0
7558,M,300.4,311.5,1750,27.3,116,0
565,H,297.6,309.6,1669,32.1,155,0
3957,M,302.3,311.4,1500,40.2,30,0
3251,H,301.2,309.8,1709,27.0,151,0
1203,M,297.0,308.1,1355,51.4,76,0
5891,L,301.4,311.0,1634,32.6,155,0
8302,M,298.7,310.1,1644,34.1,46,0
6141,L,300.8,310.7,1589,34.3,144,0
3691,L,302.1,311.3,1477,43.6,196,0
7593,M,300.5,311.2,1551,36.6,205,0
9463,L,298.5,309.3,1570,40.1,131,0
7628,L,300.5,311.7,1445,44.8,83,0
1458,L,299.0,310.3,1475,42.4,93,0
859,M,296.2,307.0,1516,37.6,25,0
5222,L,303.9,313.0,1626,31.4,209,0
5580,L,302.6,312.2,1695,27.1,32,0
5217,M,303.7,312.7,1316,51.8,197,0
4291,L,301.8,310.0,1642,32.6,201,0
5248,L,303.6,313.1,1405,38.3,58,0
3973,L,302.3,311.4,1511,34.7,75,0
6836,L,301.0,310.9,1809,25.7,192,0
9069,H,297.1,308.2,1790,30.3,128,0
4752,L,303.3,311.4,1510,37.3,36,0
5071,M,304.2,313.1,1608,31.1,20,0
8164,L,299.7,311.1,1574,36.4,135,0
963,M,295.8,306.6,1480,43.2,92,0
9123,L,297.4,308.4,1580,41.2,66,0
6260,M,301.2,310.8,1396,47.4,5,0
254,L,298.0,308.2,1357,48.2,7,0
1125,M,296.7,307.8,1258,69.0,105,1
4483,H,302.7,310.5,1568,36.9,28,0
7109,M,300.8,310.5,1511,35.8,54,0
7240,L,299.8,310.1,1553,42.0,177,0
1829,L,297.8,307.2,1351,56.3,174,0
1004,L,296.2,307.1,1444,46.7,194,0
6976,M,300.7,311.0,1378,51.6,130,0
8348,L,298.7,309.6,1665,31.1,178,0
7690,L,300.6,311.7,1432,39.2,2,0
6597,M,301.5,310.7,1454,39.4,17,0
6014,L,300.7,310.8,1597,30.5,38,0
1402,H,298.9,310.2,1532,37.7,166,0
7705,M,300.6,311.6,1630,31.8,52,0
8566,L,298.0,308.8,1489,36.5,109,0
1114,M,296.6,307.4,1790,25.8,72,0
6831,M,301.0,310.9,1359,53.4,180,0
6193,L,301.0,310.9,1428,45.3,47,0
2511,L,299.1,309.0,1405,53.8,18,0
9472,M,298.6,309.4,1774,27.5,154,0
4742,L,303.2,311.3,1393,52.9,12,0
6161,L,301.0,310.9,1570,34.0,192,0
6659,L,301.4,310.4,1430,50.9,178,0
1080,L,297.0,307.7,1731,28.5,186,0
9420,L,298.0,308.4,1911,22.0,13,0
4612,L,303.0,311.3,1365,56.2,146,1
3748,L,302.5,311.1,1499,38.8,135,0
3233,L,300.7,309.3,1580,38.3,102,0
9092,M,297.2,308.0,1765,31.1,191,0
3470,M,301.8,310.7,1429,47.9,53,0
4815,L,303.4,311.8,1401,53.0,208,1
7022,H,300.7,310.6,1631,32.6,43,0
7203,L,300.0,309.7,1326,61.9,80,0
4347,L,301.8,309.7,1598,30.4,124,0
