UDI,Rotational speed,Torque,Tool wear,y
8547,1716,28.4,66,0
8548,1666,24.3,68,0
8549,1578,36.3,71,0
8550,1558,37.2,73,0
8551,1456,45.5,75,0
8552,1457,49.0,77,0
8553,1467,44.5,80,0
8554,1661,38.2,82,0
8555,1592,33.9,85,0
8556,1596,37.2,87,0
8557,1489,40.6,89,0
8558,1471,48.3,91,0
8559,1505,41.3,93,0
8560,1519,40.0,96,0
8561,1408,45.4,98,0
8562,1332,44.4,100,0
8563,1351,52.4,102,0
8564,1500,36.7,104,0
8565,1614,30.7,106,0
8566,1489,36.5,109,0
8567,1751,26.6,111,0
8568,1511,45.8,114,0
8569,1691,29.6,116,0
8570,1757,27.5,118,0
8571,1545,35.9,120,0
8572,2262,15.7,125,0
8573,1559,35.2,127,0
8574,1626,32.4,130,0
8575,1424,53.9,132,0
8576,1648,29.1,134,0
8577,1523,39.5,137,0
8578,1502,43.2,139,0
8579,1489,40.7,141,0
8580,1620,31.2,143,0
8581,1631,30.6,146,0
8582,1429,45.8,148,0
8583,1334,72.0,151,1
8584,1423,38.0,154,0
8585,1390,47.7,156,0
8586,1338,48.5,158,0
8587,1461,37.5,161,0
8588,1627,34.3,166,0
8589,1385,44.4,169,0
8590,1538,48.0,171,0
8591,1557,35.5,174,0
8592,1606,33.4,176,0
8593,1430,44.5,178,0
8594,1601,34.6,181,0
8595,1356,51.9,184,0
8596,1624,30.9,186,0
8597,1327,56.5,189,0
8598,1410,47.0,191,0
8599,1478,42.3,193,0
8600,1460,40.3,195,0
8601,1435,40.3,197,0
8602,1359,46.9,199,0
8603,1729,31.7,204,0
8604,1384,49.1,206,0
8605,1297,52.1,211,0
8606,1633,33.3,213,0
8607,1505,37.2,215,0
8608,1433,50.0,218,0
8609,1369,50.6,220,1
8610,1475,40.5,222,1
8611,1561,38.3,0,0
8612,1472,45.5,2,0
8613,1441,44.5,4,0
8614,1401,50.5,6,0
8615,1691,33.1,9,0
8616,1382,47.1,11,0
8617,1355,46.4,13,0
8618,1529,45.3,15,0
8619,1829,24.9,17,0
8620,1480,39.8,19,0
8621,1475,42.4,24,0
8622,1431,52.6,26,0
8623,1437,42.3,29,0
8624,1476,45.6,31,0
8625,1490,39.7,34,0
8626,1632,33.5,39,0
8627,1402,49.7,41,0
8628,1347,45.8,43,0
8629,1747,31.0,45,0
8630,1557,39.1,47,0
8631,1371,57.4,52,0
8632,1506,37.0,54,0
8633,1590,35.5,59,0
8634,1336,53.7,61,0
8635,1411,43.2,63,0
8636,1704,27.3,65,0
8637,1723,27.3,67,0
8638,1459,39.7,69,0
8639,1572,35.9,71,0
8640,1384,56.0,73,0
8641,1383,47.5,75,0
8642,1360,48.6,77,0
8643,1596,36.6,80,0
8644,1448,54.3,83,0
8645,1443,38.2,85,0
8646,1492,35.5,88,0
8647,1497,43.9,91,0
8648,1530,38.5,93,0
8649,1478,46.2,95,0
8650,1328,61.8,98,0
8651,1771,27.4,100,0
8652,1564,35.0,105,0
8653,1461,41.5,108,0
8654,1335,57.9,113,0
8655,1441,46.8,116,0
8656,1268,60.6,119,0
8657,1697,27.4,121,0
8658,1421,46.0,124,0
8659,1496,36.4,126,0
8660,1375,55.6,128,0
8661,1295,52.1,130,0
8662,1643,33.8,132,0
8663,1514,36.9,134,0
8664,1671,29.4,136,0
8665,1355,58.9,138,0
8666,1365,50.6,143,0
8667,1407,42.5,145,0
8668,1455,46.1,147,0
8669,1502,45.9,150,0
8670,1471,52.3,152,0
8671,1581,30.4,155,0
8672,1530,37.8,157,0
8673,1312,50.3,159,0
8674,1494,42.6,161,0
8675,1528,29.1,163,0
8676,1688,29.4,166,0
8677,1520,42.4,171,0
8678,1664,28.9,174,0
8679,1514,44.5,177,0
8680,1456,54.2,179,0
8681,1494,39.6,181,0
8682,1605,30.0,183,0
8683,1353,46.5,185,0
8684,1447,47.9,188,0
8685,1588,40.4,190,0
8686,1524,41.4,192,0
8687,1611,31.6,197,0
8688,1604,34.9,200,0
8689,1483,46.9,203,0
8690,1543,39.6,205,0
8691,1323,44.4,207,1
8692,1555,36.2,0,0
8693,1583,31.9,2,0
8694,1584,40.0,4,0
8695,1766,25.8,7,0
8696,1498,44.4,9,0
8697,1413,49.8,12,0
8698,1505,33.5,14,0
8699,1438,46.2,16,0
8700,1655,34.1,21,0
8701,1451,43.8,24,0
8702,1466,38.4,27,0
8703,1774,23.0,30,0
8704,1284,51.3,32,0
8705,1425,40.0,35,0
8706,1437,52.4,37,0
8707,1335,53.0,39,0
8708,1471,41.7,41,0
8709,1364,54.0,43,0
8710,1578,35.6,46,0
8711,1712,32.1,48,0
8712,1733,28.7,50,0
8713,1652,32.1,52,0
8714,1917,24.1,54,0
8715,1444,41.1,56,0
8716,1442,37.1,59,0
8717,1717,31.3,61,0
8718,1474,42.3,64,0
8719,1509,39.3,66,0
8720,1451,43.1,68,0
8721,1554,36.1,70,0
8722,1669,30.7,72,0
8723,1366,50.4,74,0
8724,1578,34.4,76,0
8725,1513,39.0,78,0
8726,1515,42.1,81,0
8727,1562,33.0,84,0
8728,1501,38.5,86,0
8729,1398,38.1,88,0
8730,1352,53.8,91,0
8731,1569,33.9,93,0
8732,1486,46.6,98,0
8733,1864,23.6,103,0
8734,1447,44.5,105,0
8735,1392,41.5,108,0
8736,1358,47.6,110,0
8737,1491,40.2,112,0
8738,1556,36.7,114,0
8739,1531,36.7,116,0
8740,1429,37.6,118,0
8741,1573,33.9,123,0
8742,1538,41.2,126,0
8743,1467,39.0,128,0
8744,1323,51.1,130,0
8745,1798,23.0,135,0
8746,1411,46.3,138,0
8747,1528,44.5,140,0
8748,1504,42.0,142,0
8749,1384,39.6,144,0
8750,1677,26.4,146,0
8751,1764,30.8,148,0
8752,1472,42.0,150,0
8753,1465,55.9,153,0
8754,1657,33.1,156,0
8755,1635,30.5,159,0
8756,1582,31.9,161,0
8757,1761,26.2,164,0
8758,1587,34.9,166,0
8759,1446,53.0,168,0
8760,1352,53.0,171,0
8761,1392,46.4,174,0
8762,1417,49.8,177,0
8763,1824,24.0,179,0
8764,1603,36.7,184,0
8765,1620,33.4,186,0
8766,1353,49.4,188,0
8767,1360,50.7,190,0
8768,1380,53.5,192,0
8769,1363,53.6,194,0
8770,1452,41.2,197,0
8771,1680,32.8,200,0
8772,1536,39.0,202,0
8773,1621,28.9,0,0
8774,1585,37.6,2,0
8775,1408,51.5,4,0
8776,1536,38.7,7,0
8777,1352,52.6,12,0
8778,1481,38.8,14,0
8779,1454,45.0,19,0
8780,1349,51.5,21,0
8781,1327,52.1,24,0
8782,1552,42.3,27,0
8783,1456,44.7,29,0
8784,1254,45.8,31,0
8785,1437,43.3,34,0
8786,1694,27.1,36,0
8787,1306,50.7,38,0
8788,1699,30.1,40,0
8789,1369,53.2,43,0
8790,1471,43.9,45,0
8791,1410,43.9,47,0
8792,1412,45.5,49,0
8793,1418,51.2,52,0
8794,1782,25.9,54,0
8795,1497,36.4,56,0
8796,1459,39.4,59,0
8797,1796,23.8,61,0
8798,1569,31.2,63,0
8799,1469,46.7,65,0
8800,1472,41.3,67,0
8801,1475,47.2,69,0
8802,1488,36.4,71,0
8803,1524,43.1,73,0
8804,1486,48.6,75,0
8805,1255,60.7,77,0
8806,1469,42.6,80,0
8807,1692,34.3,83,0
8808,1604,32.8,85,0
8809,1446,48.1,88,0
8810,1503,43.3,90,0
8811,1625,32.8,92,0
8812,1574,35.8,95,0
8813,1378,41.9,97,0
8814,1693,29.5,100,0
8815,1462,51.2,102,0
8816,1435,55.0,104,0
8817,1425,45.8,109,0
8818,1376,53.5,112,0
8819,1481,48.0,117,0
8820,1349,48.9,120,0
8821,1551,40.0,125,0
8822,1623,33.8,127,0
8823,1462,49.7,132,0
8824,1447,57.4,134,0
8825,1799,24.5,137,0
8826,1548,41.3,140,0
8827,1485,47.9,143,0
8828,1463,49.9,146,0
8829,1587,35.8,148,0
8830,1469,44.1,150,0
8831,1430,42.8,153,0
8832,1726,26.8,158,0
8833,1651,34.1,163,0
8834,1529,41.3,165,0
8835,1473,46.2,167,0
8836,1324,53.5,169,0
8837,1708,28.8,174,0
8838,1540,38.5,176,0
8839,1320,54.7,179,0
8840,1376,39.0,181,0
8841,1542,37.0,184,0
8842,1506,39.3,187,0
8843,1492,43.6,189,0
8844,1564,38.0,191,0
8845,1645,30.8,196,0
8846,1348,59.1,201,0
8847,1325,62.4,204,1
8848,1443,43.5,0,0
8849,1436,44.8,2,0
8850,1596,30.7,5,0
8851,1491,43.2,7,0
8852,1573,35.1,9,0
8853,1575,39.9,12,0
8854,1458,41.1,14,0
8855,1433,41.8,16,0
8856,1662,28.1,19,0
8857,1327,63.7,21,0
8858,1742,26.3,24,0
8859,1506,33.5,26,0
8860,1457,44.4,28,0
8861,1488,37.3,30,0
8862,1619,34.7,33,0
8863,1558,41.7,35,0
8864,1731,28.7,38,0
8865,1574,34.8,40,0
8866,1290,49.8,43,0
8867,1416,39.6,45,0
8868,1566,41.9,50,0
8869,1456,46.5,52,0
8870,1528,37.5,54,0
8871,1338,49.6,56,0
8872,1558,39.2,59,0
8873,1614,38.1,62,0
8874,1557,36.4,65,0
8875,1443,45.3,70,0
8876,1332,51.0,72,0
8877,1752,25.2,77,0
8878,1460,45.8,80,0
8879,1802,26.9,83,0
8880,1527,39.5,85,0
8881,1458,39.8,87,0
8882,1520,37.9,89,0
8883,1378,49.7,94,0
8884,1529,38.1,96,0
8885,1527,32.4,99,0
8886,1438,42.9,101,0
8887,1583,36.7,104,0
8888,1530,37.6,106,0
8889,1530,39.1,108,0
8890,2089,19.1,111,0
8891,1616,34.2,114,0
8892,1681,28.3,116,0
8893,1475,43.0,119,0
8894,1371,46.5,121,0
8895,1546,38.0,123,0
8896,1461,40.1,126,0
8897,1638,31.9,131,0
8898,1577,35.6,133,0
8899,1532,38.7,136,0
8900,1710,27.7,138,0
8901,1584,29.4,141,0
8902,1446,50.1,144,0
8903,1522,46.3,146,0
8904,1382,49.9,151,0
8905,1584,38.2,154,0
8906,1385,55.2,156,0
8907,1592,34.4,158,0
8908,1404,43.7,160,0
8909,1518,44.3,163,0
8910,1529,40.4,165,0
8911,1550,37.0,167,0
8912,1773,23.8,169,0
8913,1446,43.7,171,0
8914,1487,46.9,173,0
8915,1524,49.3,176,0
8916,1403,54.1,179,0
8917,2267,15.7,181,0
8918,1529,37.9,183,0
8919,1402,51.2,186,0
8920,1693,28.0,188,0
8921,1496,45.8,190,0
8922,1633,33.3,192,0
8923,1399,42.6,194,0
8924,1363,45.3,196,0
8925,1527,42.2,199,0
8926,1405,42.5,204,0
8927,1459,59.6,207,1
8928,1789,25.0,210,0
8929,1531,41.5,213,0
8930,1620,35.8,215,0
8931,1571,39.4,0,0
8932,1434,39.9,2,0
8933,1474,43.6,4,0
8934,1544,41.7,6,0
8935,1601,35.7,9,0
8936,1801,26.9,11,0
8937,1465,42.0,13,0
8938,1340,52.6,15,0
8939,1517,41.0,18,0
8940,1434,44.8,21,0
8941,1935,19.3,24,0
8942,1595,32.2,29,0
8943,2188,17.0,32,0
8944,1449,44.4,34,0
8945,1471,38.2,37,0
8946,1639,33.8,39,0
8947,1846,24.5,41,0
8948,1452,38.2,44,0
8949,1483,41.9,47,0
8950,1284,60.3,50,0
8951,1419,50.0,52,0
8952,1763,28.4,54,0
8953,1478,42.5,56,0
8954,1518,36.0,59,0
8955,1447,49.0,61,0
8956,1355,55.1,63,0
8957,1348,57.4,66,0
8958,1348,53.7,68,0
8959,1734,27.7,70,0
8960,1420,46.5,73,0
8961,1797,24.7,75,0
8962,1403,45.0,77,0
8963,1628,30.2,80,0
8964,1687,30.4,82,0
8965,1456,44.9,85,0
8966,1496,44.7,88,0
8967,1636,30.3,90,0
8968,1536,40.4,92,0
8969,1454,50.6,94,0
8970,1396,50.0,96,0
8971,1575,37.4,98,0
8972,1514,35.7,100,0
8973,1455,49.9,102,0
8974,1549,48.3,105,0
8975,1474,42.4,107,0
8976,1661,34.2,109,0
8977,1535,34.6,114,0
8978,1556,31.2,116,0
8979,1435,45.0,119,0
8980,1332,51.1,121,0
8981,1513,42.4,124,0
8982,1502,39.4,126,0
8983,1315,60.1,128,0
8984,1261,51.1,130,0
8985,1406,60.4,133,0
8986,1584,42.3,135,0
8987,1443,43.9,137,0
8988,1580,35.8,140,0
8989,1825,24.6,142,0
8990,1469,48.2,144,0
8991,1493,38.4,146,0
8992,1598,29.4,148,0
8993,1450,37.2,151,0
8994,1632,37.5,156,0
8995,1980,20.3,159,0
8996,1474,43.7,162,0
8997,1540,37.1,164,0
8998,1609,38.9,166,0
8999,1467,42.8,169,0
9000,1492,39.4,171,0
9001,1493,46.1,173,0
9002,1500,39.9,175,0
9003,1477,36.6,177,0
9004,1342,49.1,179,0
9005,1538,34.3,181,0
9006,1337,58.1,184,0
9007,1417,41.8,186,0
9008,1383,46.2,188,0
9009,1440,42.4,190,0
9010,1579,34.4,193,0
9011,1441,40.0,195,0
9012,1530,35.9,197,0
9013,1705,26.0,200,0
9014,1435,43.0,202,0
9015,1340,61.3,207,1
9016,1431,49.7,210,1
9017,1396,52.7,212,1
9018,1369,52.0,214,0
9019,1615,35.4,217,1
9020,1662,31.3,0,0
9021,1553,33.5,2,0
9022,1536,34.6,4,0
9023,1548,46.6,7,0
9024,1706,30.9,9,0
9025,1366,45.5,11,0
9026,1440,35.9,13,0
9027,1685,28.1,15,0
9028,1444,44.0,18,0
9029,1395,48.7,21,0
9030,1483,38.8,23,0
9031,1403,44.3,25,0
9032,1793,23.9,28,0
9033,1723,28.8,33,0
9034,1386,41.0,35,0
9035,1585,46.2,37,0
9036,1731,27.7,42,0
9037,1519,37.7,45,0
9038,1896,24.4,47,0
9039,2358,14.9,49,0
9040,1341,51.9,51,0
9041,1550,37.0,54,0
9042,1309,61.5,56,0
9043,1599,32.9,58,0
9044,1343,40.0,61,0
9045,1378,39.9,63,0
9046,1603,34.6,65,0
9047,1664,28.1,67,0
9048,1488,37.4,69,0
9049,1370,50.5,71,0
9050,1545,34.3,74,0
9051,1566,31.4,76,0
9052,1820,24.6,79,0
9053,1901,22.1,81,0
9054,1638,32.2,84,0
9055,1521,38.2,87,0
9056,1864,23.1,90,0
9057,1430,41.9,95,0
9058,1686,34.5,97,0
9059,1326,57.2,100,0
9060,1805,25.6,103,0
9061,1453,45.8,105,0
9062,1863,26.0,110,0
9063,1576,35.3,113,0
9064,1419,39.7,115,0
9065,1833,25.2,117,0
9066,2182,17.3,119,0
9067,1656,30.3,124,0
9068,1351,56.6,126,0
9069,1790,30.3,128,0
9070,1678,28.1,133,0
9071,1427,45.2,136,0
9072,1429,54.0,138,0
9073,1770,27.2,140,0
9074,1689,31.2,145,0
9075,1554,41.3,147,0
9076,1506,36.0,150,0
9077,1474,44.3,152,0
9078,1762,26.1,154,0
9079,1566,35.7,156,0
9080,1554,42.4,158,0
9081,1869,25.4,163,0
9082,1527,35.1,165,0
9083,1309,49.6,167,0
9084,1541,35.7,169,0
9085,1326,75.4,172,1
9086,1365,54.0,174,0
9087,1428,43.7,179,0
9088,1681,27.6,181,0
9089,1662,26.9,183,0
9090,1989,20.3,186,0
9091,1747,29.0,188,0
9092,1765,31.1,191,0
9093,1568,34.4,194,0
9094,1709,30.6,196,0
9095,1370,58.8,199,0
9096,1458,45.7,202,0
9097,1712,30.9,204,0
9098,1642,36.9,206,0
9099,1468,49.8,0,0
9100,1477,52.3,2,0
9101,1446,53.5,7,0
9102,1653,31.4,9,0
9103,1494,38.2,14,0
9104,1490,41.0,16,0
9105,1550,47.8,18,0
9106,1677,34.9,21,0
9107,1854,21.8,24,0
9108,1662,30.3,26,0
9109,1440,38.8,29,0
9110,1513,39.7,32,0
9111,1389,49.0,34,0
9112,1351,51.0,37,0
9113,1482,38.3,39,0
9114,1744,28.5,42,0
9115,1476,39.0,44,0
9116,1444,48.2,46,0
9117,1659,32.1,49,0
9118,1475,46.6,54,0
9119,1526,42.1,57,0
9120,1675,29.5,59,0
9121,1525,38.7,62,0
9122,1396,45.9,64,0
9123,1580,41.2,66,0
9124,1462,42.8,68,0
9125,1426,50.4,70,0
9126,1569,34.2,72,0
9127,1477,40.7,74,0
9128,1761,27.2,76,0
9129,1486,45.9,78,0
9130,1664,30.1,81,0
9131,1576,32.7,83,0
9132,1463,46.7,85,0
9133,1585,42.0,90,0
9134,1479,45.7,93,0
9135,1449,40.2,95,0
9136,1404,50.3,97,0
9137,1694,29.1,102,0
9138,1731,28.4,104,0
9139,1522,37.0,106,0
9140,1536,36.9,108,0
9141,1373,39.9,110,0
9142,1597,36.4,112,0
9143,1678,34.2,114,0
9144,1452,42.6,116,0
9145,1447,41.6,118,0
9146,1574,37.1,121,0
9147,1528,40.0,123,0
9148,1688,27.2,125,0
9149,1393,40.4,127,0
9150,1429,50.5,129,0
9151,1347,57.0,132,0
9152,1553,40.5,135,0
9153,1260,53.6,137,0
9154,1546,33.8,139,0
9155,1596,36.0,141,0
9156,1340,57.4,143,0
9157,1369,54.8,145,0
9158,1462,52.3,148,0
9159,1487,46.2,150,0
9160,1510,35.5,155,0
9161,1671,28.0,158,0
9162,1612,30.0,163,0
9163,1509,39.7,166,0
9164,1415,47.3,169,0
9165,2384,14.4,171,0
9166,1326,62.4,173,0
9167,1390,53.4,175,0
9168,1392,41.2,178,0
9169,1385,44.4,181,0
9170,1896,24.5,186,0
9171,1474,46.8,188,0
9172,1388,45.6,190,0
9173,1715,27.2,193,0
9174,1650,32.2,195,0
9175,1871,25.6,200,1
9176,1403,64.2,0,1
9177,1518,40.4,2,0
9178,1504,43.0,4,0
9179,1340,56.9,6,0
9180,1435,44.7,8,0
9181,1507,36.9,13,0
9182,1521,36.1,15,0
9183,1576,45.0,17,0
9184,1543,36.6,20,0
9185,1665,36.6,22,0
9186,1442,50.3,24,0
9187,1629,29.0,26,0
9188,1379,47.3,28,0
9189,1502,40.2,30,0
9190,1595,32.0,32,0
9191,1439,38.5,34,0
9192,1970,21.6,37,0
9193,1562,35.8,40,0
9194,1530,40.9,42,0
9195,1393,40.6,45,0
9196,1532,37.6,47,0
9197,1607,37.7,49,0
9198,1469,49.0,51,0
9199,1538,37.6,54,0
9200,1613,31.4,57,0
9201,1602,32.1,59,0
9202,1404,44.2,62,0
9203,1548,36.9,64,0
9204,1559,35.2,66,0
9205,1621,36.1,68,0
9206,1579,32.9,70,0
9207,1547,44.0,72,0
9208,1386,48.6,75,0
9209,1406,40.9,77,0
9210,1393,55.9,79,0
9211,2456,13.9,82,0
9212,1409,49.1,85,0
9213,1390,53.9,88,0
9214,1679,32.4,90,0
9215,1508,37.1,92,0
9216,1681,31.7,94,0
9217,1469,43.7,96,0
9218,1421,49.6,101,0
9219,1354,50.2,103,0
9220,1350,57.0,105,0
9221,1282,58.1,108,0
9222,1675,30.0,110,0
9223,1525,38.5,113,0
9224,1382,43.9,116,0
9225,1450,46.8,118,0
9226,1820,23.6,120,0
9227,1822,23.5,122,0
9228,1473,44.3,124,0
9229,1572,37.5,126,0
9230,2042,17.8,129,0
9231,1922,22.6,132,0
9232,1539,36.5,134,0
9233,1350,52.0,136,0
9234,1403,45.1,138,0
9235,1904,20.3,140,0
9236,1592,35.2,142,0
9237,1556,31.6,145,0
9238,1811,25.4,147,0
9239,1456,41.2,150,0
9240,1436,51.9,153,0
9241,1362,49.6,158,0
9242,1683,29.1,161,0
9243,1269,60.9,163,0
9244,1454,49.0,166,0
9245,1767,27.3,168,0
9246,1708,27.3,170,0
9247,1862,27.0,172,0
9248,1695,30.7,174,0
9249,1488,40.6,176,0
9250,1657,32.2,179,0
9251,1823,25.9,181,0
9252,1651,28.8,186,0
9253,1533,36.1,189,0
9254,1508,40.5,192,0
9255,1616,31.1,195,0
9256,1651,31.5,197,0
9257,1569,35.2,199,0
9258,1296,58.7,201,0
9259,1379,43.2,0,0
9260,1694,28.0,5,0
9261,1377,57.8,8,0
9262,1470,38.4,10,0
9263,1404,47.0,15,0
9264,1593,40.1,18,0
9265,1526,36.9,20,0
9266,1390,49.7,23,0
9267,1737,25.5,26,0
9268,1362,57.3,28,0
9269,1666,31.5,30,0
9270,1354,60.9,32,0
9271,1302,60.4,34,0
9272,1991,20.5,36,0
9273,1353,54.1,38,0
9274,1520,35.7,40,0
9275,1428,54.9,45,0
9276,1605,29.4,47,0
9277,1691,30.3,49,0
9278,1447,48.4,51,0
9279,1606,39.9,53,0
9280,1645,28.2,58,0
9281,1470,43.3,61,0
9282,1336,45.0,66,0
9283,1414,44.3,68,0
9284,1802,27.5,71,0
9285,1683,31.7,74,0
9286,1410,47.6,76,0
9287,1605,32.0,79,0
9288,1709,28.1,81,0
9289,1444,53.1,83,0
9290,1367,45.0,85,0
9291,1418,44.2,87,0
9292,1353,57.8,89,0
9293,1643,34.1,91,0
9294,1437,38.0,93,0
9295,1437,36.2,95,0
9296,1413,47.9,97,0
9297,1524,39.1,100,0
9298,1479,43.4,105,0
9299,1313,50.6,108,0
9300,1335,50.4,110,0
9301,1367,41.9,113,0
9302,1459,50.3,115,0
9303,1804,25.1,118,0
9304,1491,38.3,121,0
9305,1537,43.0,123,0
9306,1646,30.2,125,0
9307,1783,28.3,130,0
9308,1395,49.8,133,0
9309,1423,48.0,135,0
9310,1562,37.6,137,0
9311,1549,40.8,139,0
9312,1540,43.2,141,0
9313,1573,33.6,143,0
9314,1418,45.1,148,0
9315,1565,33.7,150,0
9316,1569,41.0,153,0
9317,1417,41.2,155,0
9318,1480,38.1,160,0
9319,1364,44.5,162,0
9320,1911,21.5,164,0
9321,1409,43.1,166,0
9322,1335,53.5,168,0
9323,1512,38.1,170,0
9324,1447,40.2,173,0
9325,1537,37.6,175,0
9326,1510,40.8,177,0
9327,1677,31.2,180,0
9328,1504,33.7,182,0
9329,2051,19.0,184,0
9330,1474,41.3,189,0
9331,1507,36.1,191,0
9332,1496,37.9,194,0
9333,1921,22.0,196,0
9334,1450,40.5,199,0
9335,1402,44.8,201,0
9336,1501,50.0,203,0
9337,1725,31.9,205,0
9338,1500,40.3,207,0
9339,1531,30.8,212,0
9340,1458,44.8,217,0
9341,1577,37.1,0,0
9342,1363,46.1,5,0
9343,1706,31.8,8,0
9344,1391,50.4,13,0
9345,1616,33.7,16,0
9346,1442,47.0,18,0
9347,1626,40.4,20,0
9348,1426,42.6,23,0
9349,1436,49.1,26,0
9350,1599,36.2,28,0
9351,2186,17.8,31,0
9352,1645,30.4,33,0
9353,1780,27.9,35,0
9354,1345,44.3,37,0
9355,1607,31.9,39,0
9356,1708,28.0,42,0
9357,1270,52.7,44,0
9358,1646,25.4,46,0
9359,1407,45.1,49,0
9360,1581,47.4,51,0
9361,1532,42.6,54,0
9362,1610,33.1,56,0
9363,1682,33.0,58,0
9364,1519,34.3,61,0
9365,1683,28.5,63,0
9366,1254,55.8,65,0
9367,1461,48.0,68,0
9368,1472,45.1,70,0
9369,1510,38.6,72,0
9370,1547,36.8,74,0
9371,1418,51.9,77,0
9372,1289,51.3,82,0
9373,1487,41.4,84,0
9374,1453,45.5,86,0
9375,1466,44.7,88,0
9376,1288,49.5,91,0
9377,1738,27.7,96,0
9378,1488,41.0,101,0
9379,1816,28.8,106,0
9380,1419,48.5,108,0
9381,1435,45.7,110,0
9382,1480,42.4,112,0
9383,1610,33.6,115,0
9384,1548,38.2,117,0
9385,1379,57.4,122,0
9386,1907,23.5,125,0
9387,2033,16.7,128,0
9388,1390,52.0,131,0
9389,1544,37.9,136,0
9390,1258,57.4,139,0
9391,1560,39.0,141,0
9392,2071,18.5,144,0
9393,1437,46.3,149,0
9394,1489,43.0,151,0
9395,1334,53.0,156,0
9396,1500,39.9,158,0
9397,1498,47.3,160,0
9398,1370,53.4,162,0
9399,1526,40.1,165,0
9400,1477,44.8,170,0
9401,1446,43.9,172,0
9402,1720,25.6,174,0
9403,1734,30.7,177,0
9404,1697,29.1,179,0
9405,2007,19.3,181,0
9406,1469,48.8,183,0
9407,2189,15.6,186,0
9408,1435,50.1,189,0
9409,1637,34.5,191,0
9410,1664,28.3,196,0
9411,1666,31.0,198,0
9412,1404,46.6,201,0
9413,1702,26.7,203,0
9414,1439,44.9,205,0
9415,1354,53.9,207,1
9416,1361,44.2,0,0
9417,1463,45.9,3,0
9418,1515,43.8,6,0
9419,1432,46.2,11,0
9420,1911,22.0,13,0
9421,1472,42.0,15,0
9422,1382,54.5,17,0
9423,1665,29.6,20,0
9424,1676,30.5,22,0
9425,1585,33.0,24,0
9426,1415,46.3,27,0
9427,1341,55.7,30,0
9428,1540,34.8,32,0
9429,1837,28.4,34,0
9430,1498,36.0,39,0
9431,1671,28.8,41,0
9432,1430,57.0,43,0
9433,1619,40.1,45,0
9434,1430,51.9,47,0
9435,1626,33.3,50,0
9436,1443,49.3,52,0
9437,1481,42.5,54,0
9438,1527,43.0,56,0
9439,1315,56.8,59,0
9440,1433,48.2,62,0
9441,1378,53.5,65,0
9442,1432,43.4,68,0
9443,1394,47.9,70,0
9444,1411,53.8,73,0
9445,2136,15.9,78,0
9446,1446,45.8,80,0
9447,1388,53.5,83,0
9448,1323,51.7,88,0
9449,1780,29.3,91,0
9450,1434,41.8,93,0
9451,1494,42.6,96,0
9452,1536,39.6,99,0
9453,1392,53.4,104,0
9454,1360,56.8,107,0
9455,1583,35.4,112,0
9456,1983,20.2,114,0
9457,1630,33.3,116,0
9458,1692,26.7,118,0
9459,1417,40.6,121,0
9460,1579,36.1,123,0
9461,1399,45.2,125,0
9462,1414,46.4,128,0
9463,1570,40.1,131,0
9464,1552,36.8,133,0
9465,1440,48.2,136,0
9466,1460,43.8,138,0
9467,1471,48.0,141,0
9468,1702,27.6,143,0
9469,1375,55.4,145,0
9470,1698,33.2,147,0
9471,1439,47.1,149,0
9472,1774,27.5,154,0
9473,1375,48.3,157,0
9474,1446,40.0,160,0
9475,1455,46.8,162,0
9476,1523,41.9,165,0
9477,1692,31.9,167,0
9478,1693,33.3,170,0
9479,1890,24.0,173,0
9480,1600,33.5,175,0
9481,1434,43.8,180,0
9482,1365,50.9,183,0
9483,1309,57.4,185,0
9484,1546,35.3,190,0
9485,1663,33.7,195,0
9486,1589,34.2,197,0
9487,1472,46.0,199,0
9488,1583,39.8,202,0
9489,1567,34.5,204,0
9490,1407,41.9,207,0
9491,1418,44.7,209,0
9492,1489,40.7,212,0
9493,1586,36.6,215,0
9494,1398,55.4,217,1
9495,1516,41.4,219,0
9496,1373,44.8,221,0
9497,1349,50.4,226,0
9498,1443,40.3,0,0
9499,1542,36.1,5,0
9500,1534,37.7,10,0
9501,1697,30.6,12,0
9502,1396,47.4,14,0
9503,1495,49.2,16,0
9504,1551,44.8,18,0
9505,1440,47.0,21,0
9506,1429,40.1,23,0
9507,1548,41.6,25,0
9508,1505,38.8,30,0
9509,1611,36.4,32,0
9510,1502,39.8,34,0
9511,1504,43.3,37,0
9512,1449,40.7,40,0
9513,1575,37.8,42,0
9514,1598,33.4,44,0
9515,1416,45.9,47,0
9516,1682,28.8,49,0
9517,1341,54.5,51,0
9518,1523,39.1,53,0
9519,1580,41.9,55,0
9520,1531,36.0,57,0
9521,1375,48.9,59,0
9522,1484,40.4,61,0
9523,1657,32.3,64,0
9524,1494,40.6,67,0
9525,1658,27.6,69,0
9526,1411,42.1,74,0
9527,1395,55.4,76,0
9528,1550,43.9,79,0
9529,1233,59.0,81,0
9530,1459,46.7,84,0
9531,1405,53.6,86,0
9532,1458,44.1,91,0
9533,1384,48.7,93,0
9534,1705,29.5,95,0
9535,1443,45.7,97,0
9536,1609,31.4,99,0
9537,1818,26.0,102,0
9538,1457,42.1,104,0
9539,1480,45.1,107,0
9540,1424,47.7,109,0
9541,1628,40.2,111,0
9542,1754,31.3,114,0
9543,1716,28.5,117,0
9544,1378,48.7,119,0
