index,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
18295,45.5,11.7,31.0,0.6,5.5,-19.0,-13.1,-7.3,0.5,2.92
18296,46.7,11.9,31.0,0.5,5.4,-17.8,-11.8,-5.9,1.0,2.41
18297,46.5,11.9,31.0,0.5,6.9,-18.6,-12.6,-6.7,0.8,2.02
18298,45.9,12.5,31.0,0.6,6.5,-21.3,-15.0,-8.8,0.3,1.72
18299,44.7,13.2,31.0,0.6,6.4,-23.9,-17.3,-10.7,0.0,2.08
18300,43.8,13.8,31.0,0.6,6.7,-25.4,-18.5,-11.6,0.0,2.08
18301,45.1,13.7,31.0,0.5,7.1,-25.3,-18.4,-11.6,0.0,2.08
18302,45.4,13.2,31.0,0.5,7.6,-23.0,-16.4,-9.8,0.3,3.56
18303,45.5,12.3,31.0,0.5,7.2,-23.5,-17.3,-11.2,0.3,2.65
18304,45.6,11.8,31.0,0.4,5.3,-23.2,-17.3,-11.4,0.5,2.82
18305,44.7,11.9,31.0,0.4,5.3,-26.8,-20.8,-14.9,0.0,2.79
18306,43.5,12.0,31.0,0.4,4.4,-28.6,-22.6,-16.6,0.0,2.37
18307,39.9,12.0,31.0,0.3,4.9,-31.5,-25.5,-19.5,0.0,2.2
18308,41.3,12.2,31.0,0.3,4.6,-32.0,-25.9,-19.8,0.0,2.52
18309,39.2,11.5,31.0,0.4,4.6,-29.3,-23.5,-17.8,0.0,1.76
18310,37.5,11.7,31.0,0.4,3.5,-28.5,-22.6,-16.8,0.0,1.61
18311,32.5,12.3,31.0,0.4,3.8,-29.9,-23.7,-17.6,0.0,1.79
18312,35.1,11.7,31.0,0.4,2.9,-29.0,-23.1,-17.3,0.0,1.33
18313,36.2,11.5,31.0,0.4,2.2,-27.5,-21.7,-16.0,0.0,1.24
18314,30.5,11.4,31.0,0.5,1.3,-25.0,-19.3,-13.6,0.0,0.95
18315,36.3,10.8,31.0,0.4,1.9,-23.9,-18.5,-13.1,0.1,1.08
18316,36.1,11.2,31.0,0.4,1.9,-23.6,-18.0,-12.4,0.4,2.05
18317,31.3,11.9,31.0,0.4,1.3,-26.0,-20.0,-14.1,0.0,1.21
18318,30.8,12.2,31.0,0.5,0.7,-25.8,-19.7,-13.6,0.0,0.58
18319,25.6,12.4,31.0,0.5,0.8,-25.4,-19.2,-13.0,0.0,0.51
18320,24.7,13.3,31.0,0.4,1.0,-24.2,-17.5,-10.9,0.5,0.49
18321,24.4,13.4,31.0,0.3,0.0,-23.0,-16.3,-9.6,0.9,0.0
18322,23.0,13.8,31.0,0.3,1.3,-22.2,-15.3,-8.4,1.2,0.2
18323,21.8,14.0,31.0,0.4,0.0,-23.5,-16.5,-9.5,0.6,0.0
18324,27.2,13.4,31.0,0.5,0.0,-23.9,-17.2,-10.5,0.3,0.0
18325,25.2,13.5,31.0,0.5,0.0,-26.6,-19.8,-13.1,0.0,0.0
18326,24.7,13.2,31.0,0.5,0.0,-26.8,-20.2,-13.6,0.0,0.0
18327,23.9,13.4,31.0,0.5,0.0,-28.9,-22.2,-15.5,0.0,0.0
18328,25.6,12.6,31.0,0.5,0.0,-25.5,-19.2,-12.9,0.0,0.0
18329,27.5,11.8,31.0,0.2,1.4,-20.7,-14.8,-8.9,1.7,0.33
18330,28.5,11.8,31.0,0.1,1.5,-19.9,-14.0,-8.1,2.3,0.52
18331,24.7,11.6,31.0,0.4,0.9,-25.3,-19.5,-13.7,0.5,0.99
18332,26.0,11.8,31.0,0.4,1.6,-24.9,-19.0,-13.1,0.7,1.8
18333,26.0,11.5,31.0,0.4,1.0,-24.7,-18.9,-13.2,0.7,1.26
18334,25.6,11.2,31.0,0.5,0.5,-24.7,-19.1,-13.5,0.5,0.71
18335,25.9,10.8,31.0,0.5,1.4,-24.6,-19.2,-13.8,0.5,1.7
18336,25.5,10.8,31.0,0.5,1.4,-25.2,-19.8,-14.4,0.4,1.71
18337,25.7,10.8,31.0,0.5,1.4,-25.5,-20.1,-14.7,0.3,1.6
18338,24.8,10.9,31.0,0.5,1.3,-26.0,-20.5,-15.1,0.3,1.34
18339,25.3,11.1,31.0,0.5,1.1,-26.5,-20.9,-15.4,0.2,1.25
18340,26.3,11.1,31.0,0.6,1.1,-26.6,-21.0,-15.5,0.1,0.99
18341,25.4,10.6,31.0,0.6,1.0,-26.4,-21.1,-15.8,0.0,1.02
18342,23.2,10.4,31.0,0.7,0.5,-25.6,-20.4,-15.2,0.0,0.32
18343,24.9,10.1,31.0,0.6,0.5,-25.7,-20.6,-15.6,0.0,0.29
18344,25.1,10.0,31.0,0.7,0.4,-24.1,-19.1,-14.1,0.0,0.55
18345,27.0,9.6,31.0,0.7,0.3,-22.0,-17.2,-12.4,0.2,0.4
18346,26.0,10.1,31.0,0.7,0.3,-21.2,-16.1,-11.1,0.4,0.49
18347,19.2,10.5,31.0,0.6,0.0,-20.1,-14.8,-9.6,0.8,0.39
18348,26.5,10.4,31.0,0.6,0.0,-19.5,-14.3,-9.1,1.0,0.04
18349,25.2,9.9,31.0,0.5,0.0,-19.0,-14.0,-9.1,1.1,0.02
18350,27.3,9.0,31.0,0.5,0.0,-19.0,-14.5,-10.0,1.1,0.04
18351,23.2,9.5,31.0,0.5,0.0,-19.0,-14.2,-9.5,1.2,0.07
18352,24.4,9.7,31.0,0.4,0.0,-20.0,-15.1,-10.3,1.2,0.12
18353,22.3,9.9,31.0,0.4,0.0,-21.1,-16.1,-11.2,1.1,0.24
18354,22.4,10.1,31.0,0.4,0.2,-21.6,-16.5,-11.5,1.1,0.38
18355,21.8,9.9,31.0,0.3,0.6,-21.2,-16.2,-11.3,1.4,0.95
18356,21.6,9.5,31.0,0.3,0.7,-21.0,-16.2,-11.5,1.4,1.03
18357,25.0,9.6,31.0,0.2,0.8,-21.2,-16.4,-11.6,1.4,1.69
18358,23.6,10.4,31.0,0.2,1.2,-22.6,-17.4,-12.2,1.3,2.45
18359,24.4,11.1,31.0,0.3,2.0,-23.9,-18.3,-12.8,1.1,2.56
18360,21.9,11.8,31.0,0.2,2.5,-25.1,-19.2,-13.3,1.1,3.68
18361,24.7,12.4,31.0,0.3,2.0,-26.8,-20.6,-14.4,0.7,2.93
18362,24.4,13.2,31.0,0.2,1.6,-26.5,-19.9,-13.3,1.1,3.08
18363,23.7,12.9,31.0,0.3,1.6,-27.0,-20.5,-14.1,0.8,2.86
18364,29.7,12.6,31.0,0.3,1.2,-27.0,-20.7,-14.4,0.7,1.89
18365,32.2,11.9,31.0,0.4,1.4,-25.3,-19.3,-13.4,0.8,2.14
18366,37.3,12.0,31.0,0.4,0.6,-25.3,-19.3,-13.3,0.8,0.92
18367,40.4,10.7,31.0,0.5,0.6,-25.5,-20.1,-14.8,0.4,1.3
18368,41.3,10.5,31.0,0.4,0.4,-24.0,-18.7,-13.5,0.7,0.86
18369,40.6,9.1,31.0,0.4,0.7,-23.2,-18.6,-14.1,0.7,1.48
18370,41.5,8.3,31.0,0.5,1.1,-22.6,-18.4,-14.3,0.7,1.7
18371,39.8,7.3,31.0,0.5,1.6,-20.0,-16.3,-12.7,1.0,1.31
18372,28.8,6.3,31.0,0.4,2.1,-17.1,-13.9,-10.8,1.6,0.3
18373,44.3,6.5,31.0,0.4,5.8,-18.9,-15.6,-12.4,1.2,2.87
18374,46.6,6.3,31.0,0.5,7.9,-18.6,-15.4,-12.3,1.2,2.09
18375,49.2,6.3,31.0,0.4,8.9,-18.4,-15.2,-12.1,1.3,2.62
18376,49.7,6.1,31.0,0.5,11.5,-17.2,-14.1,-11.1,1.4,3.01
18377,73.3,6.1,24.82,0.8,83.2,-3.6,-0.5,2.6,4.1,9.54
18378,88.0,6.3,25.99,0.6,27.4,-4.7,-1.5,1.7,4.3,6.71
18379,85.2,6.4,26.58,0.6,31.9,-5.3,-2.1,1.1,4.0,6.76
18380,84.0,6.5,27.14,0.6,35.3,-5.9,-2.6,0.7,3.9,7.32
18381,82.2,6.7,27.67,0.6,41.5,-6.5,-3.1,0.3,3.7,7.84
18382,81.8,6.7,27.5,0.6,47.1,-6.3,-2.9,0.5,3.8,8.03
18383,81.7,7.0,26.39,0.5,45.4,-5.1,-1.6,1.9,4.5,8.08
18384,81.5,6.8,25.99,0.5,51.0,-4.7,-1.3,2.1,4.6,8.01
18385,83.9,6.8,23.8,0.6,45.9,-2.7,0.7,4.1,5.4,7.3
18386,85.2,6.9,22.49,0.6,44.0,-1.8,1.7,5.2,5.8,7.38
18387,86.4,6.7,19.24,0.7,48.4,-0.5,2.9,6.3,6.3,6.76
18388,71.3,7.7,20.01,1.0,92.9,-0.8,3.1,7.0,5.3,13.17
18389,68.5,8.9,29.37,0.6,80.6,-8.8,-4.3,0.2,3.3,11.55
18390,69.5,9.4,30.93,0.6,66.7,-12.9,-8.2,-3.5,2.2,11.0
18391,70.6,9.6,31.0,0.6,59.9,-14.1,-9.3,-4.5,1.9,10.11
18392,70.8,9.7,31.0,0.5,62.1,-17.0,-12.1,-7.3,1.4,10.37
18393,69.8,9.5,31.0,0.5,67.3,-17.9,-13.1,-8.4,1.3,11.52
18394,71.2,9.0,31.0,0.5,66.5,-17.0,-12.5,-8.0,1.4,11.08
18395,71.2,8.8,31.0,0.5,60.6,-17.4,-13.0,-8.6,1.3,10.82
18396,72.5,8.0,30.96,0.6,45.6,-13.2,-9.2,-5.2,1.8,10.4
18397,74.1,7.8,31.0,0.5,40.1,-14.0,-10.1,-6.2,1.7,10.43
18398,74.2,7.4,30.7,0.6,32.5,-11.8,-8.1,-4.4,2.0,10.04
18399,74.0,6.5,27.59,0.6,22.7,-6.4,-3.1,0.2,3.8,10.04
18400,72.6,7.4,25.68,0.8,9.5,-4.4,-0.7,3.0,4.5,6.59
18401,70.6,7.7,26.87,0.8,8.3,-5.6,-1.7,2.2,4.1,7.42
18402,70.3,7.9,27.32,0.8,8.2,-6.1,-2.1,1.9,3.9,6.92
18403,67.2,8.2,27.32,0.8,7.0,-6.1,-2.0,2.1,3.8,6.54
18404,65.6,8.4,28.09,0.8,6.9,-7.0,-2.8,1.4,3.5,6.43
18405,64.4,8.6,28.4,0.8,6.7,-7.4,-3.1,1.2,3.4,5.85
18406,62.2,8.9,28.84,0.7,6.3,-8.0,-3.5,1.0,3.4,5.51
18407,57.4,9.3,29.05,0.7,13.2,-8.3,-3.6,1.1,3.3,6.39
18408,57.9,9.5,29.05,0.7,14.8,-8.3,-3.5,1.3,3.3,6.6
18409,58.3,9.6,28.98,0.6,15.5,-8.2,-3.4,1.4,3.4,5.41
18410,58.9,9.7,28.91,0.6,17.0,-8.1,-3.2,1.7,3.6,5.78
18411,58.6,9.8,28.7,0.6,16.9,-7.8,-2.9,2.0,3.7,6.38
18412,59.6,9.8,28.17,0.6,18.0,-7.1,-2.2,2.7,3.7,6.99
18413,61.6,9.5,28.48,0.5,19.9,-7.5,-2.7,2.1,3.8,7.04
18414,59.6,9.5,29.18,0.6,20.4,-8.5,-3.7,1.1,3.4,5.4
18415,61.5,9.8,30.7,0.6,20.3,-11.8,-6.9,-2.0,2.0,7.05
18416,62.8,9.7,30.59,0.6,16.9,-11.4,-6.5,-1.7,2.3,6.88
18417,63.3,9.6,30.65,0.5,14.0,-11.6,-6.8,-2.0,2.3,6.86
18418,59.4,10.1,31.0,0.6,8.5,-16.4,-11.3,-6.3,0.9,4.34
18419,55.1,10.6,31.0,0.5,8.3,-19.6,-14.3,-9.0,0.5,4.96
18420,47.0,12.9,31.0,0.6,3.7,-23.7,-17.2,-10.8,0.0,2.06
18421,46.3,13.2,31.0,0.6,4.5,-23.8,-17.2,-10.6,0.0,1.65
18422,45.7,13.3,31.0,0.6,5.0,-22.9,-16.2,-9.6,0.0,1.97
18423,45.6,13.9,31.0,0.6,5.8,-23.9,-16.9,-10.0,0.0,1.83
18424,44.5,13.8,31.0,0.6,5.5,-24.5,-17.6,-10.7,0.0,1.82
18425,45.6,13.7,31.0,0.5,5.2,-26.7,-19.8,-13.0,0.0,1.79
18426,43.5,13.5,31.0,0.5,5.2,-28.7,-21.9,-15.2,0.0,1.8
18427,43.1,13.4,31.0,0.4,4.4,-29.6,-22.9,-16.2,0.0,0.76
18428,41.7,13.6,31.0,0.4,3.5,-31.8,-25.0,-18.2,0.0,1.3
18429,42.8,12.0,31.0,0.4,3.8,-28.5,-22.5,-16.5,0.0,1.17
18430,43.9,11.8,31.0,0.4,3.7,-27.8,-21.9,-16.0,0.0,1.31
18431,42.4,12.1,31.0,0.5,3.8,-28.1,-22.0,-16.0,0.0,1.51
18432,40.5,12.2,31.0,0.5,3.8,-26.8,-20.7,-14.6,0.0,1.54
18433,41.3,12.0,31.0,0.5,3.3,-26.2,-20.2,-14.2,0.0,1.22
18434,35.1,11.6,31.0,0.6,2.4,-22.6,-16.8,-11.0,0.0,3.21
18435,32.7,11.6,31.0,0.5,2.3,-25.3,-19.5,-13.7,0.0,1.85
18436,37.4,11.9,31.0,0.5,2.3,-27.4,-21.4,-15.5,0.0,1.26
18437,37.2,11.1,31.0,0.5,1.2,-23.1,-17.5,-12.0,0.0,0.87
18438,36.9,10.2,31.0,0.2,1.7,-19.2,-14.1,-9.0,1.8,1.92
18439,37.8,9.8,31.0,0.1,1.6,-17.2,-12.3,-7.4,2.8,1.49
18440,34.6,9.5,31.0,0.1,0.5,-16.3,-11.5,-6.8,3.0,0.74
18441,33.2,10.4,31.0,0.1,0.6,-17.9,-12.7,-7.5,2.8,0.72
18442,31.8,11.4,31.0,0.1,0.6,-19.5,-13.8,-8.1,2.4,0.51
18443,27.2,12.6,31.0,0.2,0.9,-20.1,-13.8,-7.5,2.2,0.45
18444,32.5,12.8,31.0,0.1,1.0,-19.2,-12.8,-6.4,2.5,0.15
18445,31.4,13.0,31.0,0.2,1.1,-18.7,-12.2,-5.7,2.4,0.07
18446,30.1,12.5,31.0,0.2,1.2,-18.3,-12.0,-5.8,2.5,0.08
18447,25.7,12.2,31.0,0.2,1.2,-18.6,-12.5,-6.4,2.1,0.02
18448,21.1,12.3,31.0,0.3,1.2,-19.5,-13.3,-7.2,1.8,0.0
18449,29.3,12.0,31.0,0.3,1.3,-20.0,-14.0,-8.0,1.5,0.99
18450,28.2,12.3,31.0,0.6,0.0,-21.9,-15.7,-9.6,0.4,0.0
18451,27.4,12.3,31.0,0.6,0.0,-22.7,-16.5,-10.4,0.1,0.0
18452,27.9,12.0,31.0,0.4,1.3,-21.5,-15.5,-9.5,1.0,1.25
18453,27.6,12.4,31.0,0.3,1.3,-21.1,-14.9,-8.7,1.5,0.2
18454,28.3,12.7,31.0,0.3,1.3,-22.3,-15.9,-9.6,1.3,0.31
18455,26.3,12.8,31.0,0.3,1.4,-22.3,-15.9,-9.5,1.4,0.45
18456,25.1,12.6,31.0,0.2,1.3,-21.8,-15.5,-9.2,1.8,0.61
18457,24.5,11.3,31.0,0.5,1.6,-23.9,-18.2,-12.6,0.5,2.02
18458,21.6,11.7,31.0,0.5,1.0,-24.2,-18.3,-12.5,0.4,1.77
18459,24.1,11.6,31.0,0.5,1.0,-23.9,-18.1,-12.3,0.4,1.34
18460,24.9,11.2,31.0,0.5,1.0,-23.6,-18.0,-12.4,0.4,1.29
18461,24.2,10.7,31.0,0.6,1.0,-23.6,-18.2,-12.9,0.3,1.72
18462,24.0,10.6,31.0,0.6,0.9,-23.6,-18.3,-13.0,0.2,1.8
18463,24.1,10.5,31.0,0.7,1.2,-23.9,-18.6,-13.4,0.0,1.62
18464,24.2,10.5,31.0,0.7,1.3,-24.4,-19.1,-13.9,0.0,1.48
18465,24.3,10.7,31.0,0.7,1.1,-24.8,-19.4,-14.1,0.0,1.05
18466,25.0,10.6,31.0,0.6,1.1,-25.0,-19.7,-14.4,0.1,0.95
18467,25.9,10.8,31.0,0.7,0.9,-25.6,-20.2,-14.8,0.0,0.86
18468,25.2,10.7,31.0,0.7,0.9,-25.6,-20.2,-14.9,0.0,0.98
18469,23.2,10.5,31.0,0.6,0.5,-25.9,-20.6,-15.4,0.0,0.48
18470,25.2,10.5,31.0,0.7,0.4,-25.5,-20.2,-15.0,0.0,0.18
18471,23.2,10.4,31.0,0.7,0.3,-25.2,-20.0,-14.8,0.0,0.46
18472,22.8,10.3,31.0,0.8,0.3,-23.1,-17.9,-12.8,0.0,0.51
18473,23.6,10.2,31.0,0.8,0.0,-20.7,-15.6,-10.5,0.2,0.44
18474,23.3,10.6,31.0,0.6,0.0,-18.5,-13.2,-7.9,1.1,0.35
18475,26.8,10.3,31.0,0.6,0.0,-18.9,-13.7,-8.6,1.0,0.16
18476,26.1,9.8,31.0,0.7,0.0,-19.1,-14.2,-9.3,0.8,0.03
18477,25.0,9.2,31.0,0.6,0.0,-19.0,-14.4,-9.8,0.8,0.04
18478,22.8,9.4,31.0,0.6,0.0,-19.6,-14.9,-10.2,0.8,0.08
18479,23.7,9.7,31.0,0.6,0.0,-20.3,-15.4,-10.6,0.7,0.07
18480,15.6,10.1,31.0,0.4,0.1,-20.3,-15.2,-10.2,1.2,0.44
18481,21.1,10.2,31.0,0.4,0.1,-20.8,-15.7,-10.6,1.1,0.81
18482,20.2,10.3,31.0,0.3,0.5,-20.7,-15.5,-10.4,1.4,0.94
18483,21.9,10.5,31.0,0.3,0.6,-21.2,-15.9,-10.7,1.4,1.23
18484,24.6,10.9,31.0,0.3,1.0,-21.9,-16.4,-11.0,1.3,1.48
18485,19.6,12.0,31.0,0.3,1.5,-23.6,-17.6,-11.6,1.1,1.94
18486,18.3,12.4,31.0,0.2,1.7,-24.1,-17.9,-11.7,1.3,2.82
18487,19.7,12.8,31.0,0.3,2.1,-24.9,-18.5,-12.1,1.1,3.54
18488,16.3,13.4,31.0,0.2,2.4,-25.6,-18.9,-12.2,1.2,3.87
18489,16.6,13.6,31.0,0.4,1.3,-28.3,-21.5,-14.7,0.6,2.14
18490,15.5,13.4,31.0,0.4,1.5,-27.9,-21.2,-14.5,0.6,2.75
18491,25.9,12.8,31.0,0.4,1.1,-27.3,-20.9,-14.5,0.5,1.84
18492,33.4,12.2,31.0,0.5,0.8,-27.0,-20.9,-14.8,0.4,1.13
18493,36.6,11.8,31.0,0.5,0.4,-26.7,-20.8,-14.9,0.3,0.69
18494,29.1,11.3,31.0,0.5,0.6,-25.2,-19.5,-13.9,0.5,0.0
18495,40.1,10.3,31.0,0.5,0.9,-23.3,-18.1,-13.0,0.7,1.88
18496,40.3,9.4,31.0,0.4,1.7,-20.2,-15.5,-10.8,1.2,1.03
18497,40.5,8.3,31.0,0.4,2.0,-18.2,-14.0,-9.9,1.4,0.76
18498,41.4,6.8,31.0,0.4,2.6,-17.0,-13.6,-10.2,1.6,0.68
18499,48.2,5.7,31.0,0.4,7.9,-15.6,-12.7,-9.9,1.8,1.95
18500,83.0,6.3,27.32,0.8,30.1,-6.1,-2.9,0.3,3.3,7.07
18501,81.9,6.3,27.67,0.8,34.5,-6.5,-3.3,-0.2,3.0,7.88
18502,83.2,6.8,25.04,0.6,31.4,-3.8,-0.4,3.0,4.7,6.73
18503,82.3,7.4,24.26,0.5,32.2,-3.1,0.6,4.3,5.4,6.63
18504,80.9,7.4,24.49,0.5,34.6,-3.3,0.4,4.1,5.4,6.82
18505,80.7,7.2,23.33,0.5,36.6,-2.3,1.3,4.9,5.7,7.0
18506,80.1,7.2,22.97,0.6,39.3,-2.0,1.6,5.2,5.8,7.73
18507,81.1,7.2,21.77,0.6,41.2,-1.5,2.1,5.7,5.9,8.15
18508,81.5,7.0,21.02,0.6,47.5,-1.2,2.3,5.8,6.0,8.04
18509,81.5,7.0,17.66,0.7,50.3,0.1,3.6,7.1,6.6,8.18
18510,71.7,6.9,5.43,1.4,132.2,5.0,8.4,11.9,6.8,11.9
18511,73.9,7.1,8.55,1.4,142.1,3.6,7.1,10.7,6.4,11.78
18512,74.9,7.4,18.19,1.0,104.3,-0.1,3.6,7.3,5.7,10.83
18513,73.7,8.6,26.87,0.6,59.2,-5.6,-1.3,3.0,4.5,9.81
18514,74.6,9.0,29.55,0.5,46.0,-9.1,-4.6,-0.1,3.6,9.73
18515,74.7,8.9,30.34,0.5,47.1,-10.7,-6.2,-1.8,2.9,9.51
18516,74.8,8.6,30.52,0.5,56.0,-11.2,-6.9,-2.6,2.6,9.62
18517,72.3,8.4,30.76,0.6,52.9,-12.0,-7.8,-3.6,2.1,10.01
18518,69.8,8.8,31.0,0.5,53.1,-16.0,-11.6,-7.2,1.3,10.13
18519,68.7,8.3,31.0,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16
18520,68.8,8.1,31.0,0.6,38.4,-15.6,-11.5,-7.5,1.3,10.08
18521,71.5,7.4,30.34,0.7,27.1,-10.7,-7.0,-3.3,1.9,9.57
18522,72.5,6.7,26.19,0.7,16.7,-4.9,-1.5,1.9,4.1,8.89
18523,70.5,7.4,25.25,0.9,9.2,-4.0,-0.3,3.4,4.4,6.14
18524,71.0,7.6,25.78,0.9,8.0,-4.5,-0.7,3.1,4.2,6.91
18525,66.7,8.4,27.41,0.8,6.6,-6.2,-2.0,2.2,3.8,6.02
18526,65.7,8.6,27.84,0.8,5.6,-6.7,-2.4,1.9,3.7,5.5
18527,65.2,8.7,27.84,0.8,7.4,-6.7,-2.3,2.1,3.7,5.21
18528,57.7,9.2,28.17,0.7,13.8,-7.1,-2.5,2.1,3.6,6.22
18529,58.4,9.3,27.92,0.8,16.5,-6.8,-2.1,2.6,3.6,6.51
18530,58.7,9.4,27.76,0.7,18.0,-6.6,-1.9,2.8,3.8,5.57
18531,59.2,9.4,27.5,0.7,18.6,-6.3,-1.6,3.1,3.8,6.01
18532,59.7,9.5,27.32,0.7,18.3,-6.1,-1.3,3.5,3.9,6.5
18533,62.8,9.5,27.23,0.7,19.5,-6.0,-1.2,3.6,3.9,6.68
18534,61.9,9.3,27.14,0.7,20.7,-5.9,-1.2,3.5,3.7,6.88
18535,61.8,9.4,28.91,0.7,21.2,-8.1,-3.4,1.3,3.1,6.7
18536,63.8,9.7,30.98,0.9,21.1,-13.5,-8.6,-3.8,0.8,6.43
18537,63.8,10.1,31.0,0.7,14.9,-18.0,-12.9,-7.9,0.4,6.26
18538,47.9,14.6,31.0,0.3,3.2,-36.1,-28.8,-21.5,0.0,2.53
18539,40.9,14.5,31.0,0.4,4.7,-31.4,-24.1,-16.9,0.0,2.27
18540,39.9,14.6,31.0,0.5,4.7,-29.5,-22.2,-14.9,0.0,1.74
18541,43.5,14.3,31.0,0.5,4.3,-28.6,-21.4,-14.3,0.0,1.59
18542,45.4,13.6,31.0,0.6,3.7,-25.3,-18.5,-11.7,0.0,1.27
18543,43.6,12.3,31.0,0.6,3.0,-20.8,-14.6,-8.5,0.1,0.4
18544,43.2,12.8,31.0,0.5,2.9,-25.8,-19.4,-13.0,0.0,0.4
18545,42.0,12.0,31.0,0.5,2.8,-25.4,-19.4,-13.4,0.0,0.76
18546,44.1,11.8,31.0,0.5,2.8,-24.7,-18.8,-12.9,0.0,1.52
18547,41.7,11.9,31.0,0.6,2.8,-24.0,-18.0,-12.1,0.0,0.77
18548,42.2,12.0,31.0,0.6,2.7,-22.9,-16.9,-10.9,0.0,1.76
18549,40.3,11.2,31.0,0.6,2.0,-20.0,-14.4,-8.8,0.0,2.74
18550,38.6,10.5,31.0,0.6,1.8,-17.0,-11.7,-6.5,0.5,2.49
18551,40.1,11.4,31.0,0.6,1.9,-17.9,-12.2,-6.5,0.3,1.06
18552,38.9,10.9,31.0,0.6,2.0,-19.5,-14.0,-8.6,0.0,0.95
18553,32.3,11.0,31.0,0.6,1.0,-20.0,-14.5,-9.0,0.1,0.46
18554,32.2,11.0,31.0,0.5,1.4,-20.4,-14.9,-9.4,0.5,1.03
18555,38.6,11.7,31.0,0.3,0.4,-20.1,-14.2,-8.4,1.3,0.38
18556,35.1,12.2,31.0,0.3,0.5,-19.8,-13.7,-7.6,1.7,0.44
18557,35.0,11.3,31.0,0.2,0.5,-18.6,-12.9,-7.3,2.0,0.49
18558,33.6,11.8,31.0,0.3,0.5,-19.0,-13.1,-7.2,1.8,0.57
18559,31.1,13.1,31.0,0.3,0.8,-20.1,-13.5,-7.0,1.6,0.46
18560,32.7,13.2,31.0,0.4,0.9,-19.9,-13.3,-6.7,1.5,0.15
18561,32.3,13.2,31.0,0.4,1.0,-19.5,-12.9,-6.3,1.6,0.12
18562,28.0,12.4,31.0,0.3,1.0,-18.3,-12.1,-5.9,2.1,0.17
18563,27.1,12.9,31.0,0.3,1.0,-18.6,-12.1,-5.7,2.2,0.15
18564,27.5,12.5,31.0,0.3,1.0,-18.7,-12.4,-6.2,2.1,0.18
18565,29.9,12.4,31.0,0.3,1.0,-18.8,-12.6,-6.4,1.9,0.87
18566,30.6,12.1,31.0,0.3,1.1,-18.6,-12.5,-6.5,1.9,1.56
18567,30.4,12.6,31.0,0.4,1.1,-19.2,-12.9,-6.6,1.7,1.09
18568,29.0,12.6,31.0,0.4,1.2,-20.3,-14.0,-7.7,1.3,0.1
18569,28.1,12.8,31.0,0.5,0.0,-22.1,-15.7,-9.3,0.7,0.0
18570,28.5,12.8,31.0,0.5,1.3,-22.5,-16.1,-9.7,0.7,0.27
18571,28.1,12.8,31.0,0.4,1.3,-22.2,-15.8,-9.4,1.0,0.44
18572,26.9,12.3,31.0,0.2,1.2,-20.4,-14.2,-8.1,2.0,0.54
18573,27.3,12.3,31.0,0.1,0.9,-20.2,-14.0,-7.9,2.3,0.01
18574,25.8,11.9,31.0,0.1,0.7,-20.8,-14.8,-8.9,2.3,0.26
18575,24.7,12.0,31.0,0.0,0.5,-21.6,-15.6,-9.6,2.3,0.14
18576,26.0,12.1,31.0,0.0,0.4,-22.6,-16.5,-10.5,2.4,0.15
18577,26.4,12.3,31.0,0.0,0.3,-23.1,-16.9,-10.8,2.4,0.07
18578,25.4,12.5,31.0,0.0,0.3,-23.2,-16.9,-10.7,2.1,0.1
18579,25.3,12.7,31.0,0.0,0.4,-23.3,-16.9,-10.6,2.2,0.21
18580,23.3,13.2,31.0,0.0,0.5,-24.2,-17.6,-11.0,2.2,0.55
18581,21.7,13.0,31.0,0.0,0.6,-24.5,-18.0,-11.5,1.9,0.69
18582,25.6,11.2,31.0,0.3,1.1,-22.1,-16.5,-10.9,1.3,1.37
18583,25.4,11.2,31.0,0.3,1.0,-22.2,-16.6,-11.0,1.3,1.47
18584,25.3,11.4,31.0,0.3,0.9,-22.8,-17.1,-11.4,1.1,1.36
18585,24.2,11.6,31.0,0.4,0.7,-23.1,-17.3,-11.5,1.0,1.07
18586,22.0,11.6,31.0,0.4,0.6,-23.5,-17.7,-11.9,0.9,0.91
18587,21.5,11.7,31.0,0.4,0.6,-23.4,-17.5,-11.7,0.9,0.84
18588,22.3,11.1,31.0,0.4,0.6,-22.7,-17.1,-11.6,0.8,0.99
18589,24.1,11.5,31.0,0.5,0.6,-23.0,-17.2,-11.5,0.6,0.83
18590,19.6,11.7,31.0,0.5,1.1,-23.1,-17.2,-11.4,0.5,1.5
18591,23.1,11.7,31.0,0.5,1.0,-23.0,-17.1,-11.3,0.5,1.42
18592,23.4,11.4,31.0,0.6,1.0,-22.8,-17.1,-11.4,0.3,1.24
18593,23.6,11.0,31.0,0.6,0.9,-22.4,-16.9,-11.4,0.2,1.67
18594,23.4,10.5,31.0,0.7,0.9,-21.9,-16.6,-11.4,0.2,1.69
18595,23.7,10.2,31.0,0.7,0.7,-21.8,-16.7,-11.6,0.1,1.49
18596,23.4,10.2,31.0,0.7,0.6,-22.3,-17.2,-12.1,0.0,1.15
18597,23.2,10.3,31.0,0.7,0.4,-22.7,-17.5,-12.4,0.0,0.93
18598,24.1,10.5,31.0,0.7,0.4,-23.0,-17.7,-12.5,0.0,0.92
18599,24.2,10.7,31.0,0.7,0.9,-23.7,-18.3,-13.0,0.0,0.94
