index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ
5397,31200,38352.0,80550.0,DebtCon,Mgr,21.0,1.0,0.0
5398,31300,33658.0,76624.0,DebtCon,Other,,,
5399,31300,119911.0,171916.0,DebtCon,ProfExe,16.0,0.0,0.0
5400,31300,188655.0,298090.0,DebtCon,Other,28.0,0.0,0.0
5401,31300,106960.0,144201.0,DebtCon,Other,15.0,0.0,0.0
5402,31400,12617.0,36082.0,DebtCon,Other,30.0,0.0,0.0
5403,31400,16209.0,62450.0,DebtCon,Other,1.0,0.0,0.0
5404,31400,37750.0,76204.0,DebtCon,Other,,,
5405,31500,16800.0,,DebtCon,,12.0,1.0,2.0
5406,31500,15391.0,,HomeImp,,2.6,6.0,1.0
5407,31500,22100.0,35000.0,DebtCon,Other,1.9,2.0,0.0
5408,31500,16000.0,43040.0,DebtCon,Other,0.0,1.0,1.0
5409,31500,49020.0,100700.0,DebtCon,Office,4.0,0.0,0.0
5410,31500,10879.0,58089.0,DebtCon,Other,0.0,0.0,0.0
5411,31500,224572.0,282839.0,DebtCon,ProfExe,7.0,0.0,1.0
5412,31600,11478.0,66275.0,DebtCon,Other,1.0,0.0,0.0
5413,31600,15036.0,44220.0,DebtCon,Other,28.0,0.0,0.0
5414,31700,72809.0,109678.0,HomeImp,Other,5.0,,
5415,31700,55247.0,103246.0,DebtCon,Office,3.0,0.0,0.0
5416,31800,60279.0,97875.0,DebtCon,Mgr,6.0,0.0,11.0
5417,31800,34302.0,77481.0,DebtCon,Other,10.0,,
5418,31800,126316.0,180750.0,DebtCon,Mgr,14.0,0.0,0.0
5419,31800,70680.0,114720.0,HomeImp,Other,5.0,,
5420,31800,71553.0,111237.0,HomeImp,Other,6.0,,
5421,31800,125864.0,175163.0,DebtCon,Mgr,12.0,0.0,0.0
5422,31800,37100.0,74796.0,DebtCon,Other,10.0,,
5423,31800,226152.0,283022.0,DebtCon,ProfExe,4.0,0.0,1.0
5424,31800,195134.0,299299.0,DebtCon,Other,29.0,0.0,0.0
5425,31900,34498.0,82962.0,DebtCon,Other,,,
5426,31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0
5427,31900,104092.0,143832.0,DebtCon,Other,15.0,0.0,0.0
5428,31900,23517.0,47805.0,DebtCon,Other,0.0,0.0,0.0
5429,31900,83226.0,115509.0,DebtCon,Mgr,11.0,0.0,0.0
5430,31900,16363.0,43218.0,DebtCon,Other,29.0,0.0,0.0
5431,32000,42478.0,85942.0,DebtCon,Other,,,
5432,32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2.0,4.0
5433,32000,35219.0,76888.0,DebtCon,Other,9.0,,
5434,32000,232000.0,36300.0,DebtCon,Mgr,3.0,0.0,2.0
5435,32000,92400.0,215000.0,,Self,2.5,1.0,3.0
5436,32000,22832.0,43358.0,DebtCon,Other,1.0,0.0,0.0
5437,32100,127901.0,176592.0,DebtCon,Mgr,12.0,0.0,0.0
5438,32100,120725.0,168783.0,DebtCon,ProfExe,15.0,0.0,0.0
5439,32200,16232.0,60238.0,DebtCon,Other,0.0,0.0,0.0
5440,32200,118793.0,171024.0,DebtCon,ProfExe,16.0,0.0,0.0
5441,32200,188427.0,293790.0,DebtCon,Other,27.0,0.0,0.0
5442,32200,108871.0,151667.0,DebtCon,Other,11.0,0.0,0.0
5443,32300,235343.0,45270.0,DebtCon,Mgr,3.0,0.0,1.0
5444,32300,195243.0,294372.0,DebtCon,Other,27.0,0.0,0.0
5445,32300,14163.0,60626.0,DebtCon,Other,0.0,0.0,0.0
5446,32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0
5447,32300,23448.0,45557.0,DebtCon,Other,0.0,0.0,0.0
5448,32300,28213.0,40515.0,DebtCon,Other,0.0,0.0,0.0
5449,32300,133193.0,174905.0,DebtCon,Mgr,13.0,0.0,0.0
5450,32300,194350.0,299720.0,DebtCon,Other,28.0,0.0,0.0
5451,32300,41877.0,78220.0,DebtCon,Other,8.0,,
5452,32400,51220.0,106361.0,DebtCon,Office,3.0,0.0,0.0
5453,32400,103000.0,149500.0,DebtCon,Mgr,12.0,1.0,0.0
5454,32400,128523.0,179390.0,DebtCon,Mgr,13.0,0.0,0.0
5455,32500,124548.0,169881.0,DebtCon,ProfExe,16.0,0.0,0.0
5456,32500,193409.0,297294.0,DebtCon,Other,30.0,0.0,0.0
5457,32500,232057.0,286938.0,DebtCon,ProfExe,15.0,0.0,1.0
5458,32600,17918.0,40000.0,DebtCon,Mgr,7.0,0.0,0.0
5459,32600,233216.0,38583.0,DebtCon,Mgr,4.0,0.0,1.0
5460,32600,79874.0,125000.0,DebtCon,Mgr,30.0,0.0,0.0
5461,32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0
5462,32700,39796.0,77819.0,DebtCon,Other,,,
5463,32800,35458.0,78116.0,DebtCon,Other,9.0,,
5464,32800,13781.0,43371.0,DebtCon,Other,28.0,0.0,0.0
5465,32800,189564.0,296728.0,DebtCon,Other,27.0,0.0,0.0
5466,32800,37231.0,80347.0,DebtCon,Other,9.0,,
5467,32900,232792.0,293949.0,DebtCon,ProfExe,13.0,0.0,1.0
5468,32900,,55657.0,,,1.0,1.0,3.0
5469,32900,49709.0,101222.0,DebtCon,Office,2.0,0.0,0.0
5470,32900,9200.0,66056.0,DebtCon,Other,0.0,0.0,0.0
5471,32900,37265.0,76154.0,DebtCon,Other,7.0,,
5472,33000,18026.0,57436.0,DebtCon,Other,0.0,0.0,0.0
5473,33000,232113.0,46286.0,DebtCon,Mgr,3.0,0.0,1.0
5474,33000,54821.0,104724.0,DebtCon,Office,1.0,0.0,0.0
5475,33000,153000.0,164000.0,DebtCon,Office,9.0,0.0,0.0
5476,33000,138000.0,190000.0,DebtCon,ProfExe,22.0,0.0,0.0
5477,33000,227543.0,289091.0,DebtCon,ProfExe,3.0,0.0,0.0
5478,33000,104422.0,152298.0,DebtCon,Other,15.0,0.0,0.0
5479,33100,236847.0,46091.0,DebtCon,Mgr,1.0,0.0,2.0
5480,33100,111917.0,156552.0,DebtCon,Mgr,12.0,0.0,0.0
5481,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0
5482,33200,36705.0,78040.0,DebtCon,Mgr,19.0,2.0,0.0
5483,33200,195971.0,298682.0,DebtCon,Other,29.0,0.0,0.0
5484,33200,119049.0,175867.0,DebtCon,ProfExe,17.0,0.0,0.0
5485,33200,57419.0,103648.0,DebtCon,Office,4.0,0.0,0.0
5486,33200,23858.0,40268.0,DebtCon,Other,0.0,0.0,0.0
5487,33200,140690.0,195001.0,DebtCon,ProfExe,21.0,0.0,0.0
5488,33300,19675.0,47894.0,DebtCon,Mgr,6.0,0.0,0.0
5489,33400,59000.0,85000.0,HomeImp,Self,2.0,0.0,7.0
5490,33400,20921.0,37363.0,DebtCon,Other,28.0,0.0,0.0
5491,33400,37262.0,76717.0,DebtCon,Other,9.0,,
5492,33500,73761.0,117729.0,DebtCon,Mgr,11.0,0.0,0.0
5493,33500,54079.0,66261.0,HomeImp,Mgr,15.0,4.0,0.0
5494,33500,18934.0,42328.0,DebtCon,Mgr,5.0,0.0,0.0
5495,33500,37843.0,80771.0,DebtCon,Other,10.0,,
5496,33500,240157.0,42013.0,DebtCon,Mgr,3.0,0.0,2.0
5497,33500,49292.0,104421.0,DebtCon,Office,1.0,0.0,0.0
5498,33500,18804.0,43982.0,DebtCon,Mgr,7.0,0.0,0.0
5499,33600,87451.0,131949.0,DebtCon,Mgr,30.0,0.0,0.0
5500,33600,79877.0,118554.0,DebtCon,Mgr,9.0,0.0,0.0
5501,33600,233630.0,284049.0,DebtCon,ProfExe,4.0,0.0,0.0
5502,33700,73877.0,124834.0,DebtCon,Mgr,10.0,0.0,0.0
5503,33700,142468.0,195770.0,DebtCon,ProfExe,22.0,0.0,0.0
5504,33700,12512.0,42634.0,DebtCon,Other,28.0,0.0,0.0
5505,33700,28956.0,45640.0,DebtCon,Other,0.0,0.0,0.0
5506,33700,132617.0,172152.0,DebtCon,Mgr,15.0,0.0,0.0
5507,33700,147522.0,198737.0,DebtCon,ProfExe,20.0,0.0,0.0
5508,33700,83471.0,133221.0,DebtCon,Mgr,29.0,0.0,0.0
5509,33700,26395.0,48905.0,DebtCon,Mgr,6.0,0.0,0.0
5510,33700,36851.0,78893.0,DebtCon,Other,,,
5511,33800,15648.0,43726.0,DebtCon,Other,29.0,0.0,0.0
5512,33900,128884.0,172094.0,DebtCon,Mgr,12.0,1.0,0.0
5513,33900,13154.0,62208.0,DebtCon,Other,1.0,0.0,0.0
5514,33900,232317.0,38412.0,DebtCon,Mgr,2.0,0.0,2.0
5515,33900,231455.0,290039.0,DebtCon,ProfExe,4.0,0.0,0.0
5516,34000,121625.0,169369.0,DebtCon,ProfExe,15.0,0.0,0.0
5517,34000,232312.0,286305.0,DebtCon,ProfExe,4.0,0.0,0.0
5518,34000,57025.0,103563.0,DebtCon,Office,3.0,0.0,0.0
5519,34100,139035.0,198788.0,DebtCon,ProfExe,23.0,0.0,0.0
5520,34100,241545.0,42189.0,DebtCon,Mgr,1.0,0.0,2.0
5521,34100,138523.0,196555.0,DebtCon,ProfExe,21.0,0.0,0.0
5522,34100,241931.0,36486.0,DebtCon,Mgr,1.0,0.0,2.0
5523,34200,119575.0,175235.0,DebtCon,ProfExe,16.0,0.0,0.0
5524,34300,89000.0,137000.0,DebtCon,Other,12.0,0.0,0.0
5525,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0
5526,34300,118911.0,168901.0,DebtCon,ProfExe,16.0,0.0,0.0
5527,34400,97971.0,145124.0,DebtCon,Other,13.0,0.0,0.0
5528,34400,155536.0,169503.0,DebtCon,Office,10.0,0.0,0.0
5529,34500,109000.0,159500.0,DebtCon,Other,,0.0,0.0
5530,34600,169960.0,224716.0,DebtCon,Mgr,2.0,0.0,0.0
5531,34600,27851.0,42623.0,DebtCon,Mgr,6.0,0.0,0.0
5532,34600,143542.0,195327.0,DebtCon,ProfExe,23.0,0.0,0.0
5533,34700,81688.0,131993.0,DebtCon,Mgr,27.0,0.0,0.0
5534,34800,115191.0,165667.0,DebtCon,Other,,0.0,0.0
5535,34800,121399.0,164000.0,DebtCon,Office,11.0,0.0,1.0
5536,34800,138680.0,190729.0,DebtCon,ProfExe,21.0,0.0,0.0
5537,34800,139519.0,195663.0,DebtCon,ProfExe,22.0,0.0,0.0
5538,34900,121550.0,174507.0,DebtCon,ProfExe,17.0,0.0,0.0
5539,34900,236340.0,37598.0,DebtCon,Mgr,2.0,0.0,1.0
5540,35000,240994.0,39401.0,DebtCon,Mgr,3.0,0.0,1.0
5541,35000,239058.0,40848.0,DebtCon,Mgr,4.0,0.0,1.0
5542,35000,227000.0,316000.0,HomeImp,ProfExe,3.0,0.0,0.0
5543,35000,31000.0,50000.0,DebtCon,Other,,0.0,0.0
5544,35000,197906.0,265000.0,DebtCon,ProfExe,4.0,0.0,0.0
5545,35000,391000.0,505000.0,DebtCon,ProfExe,4.5,0.0,0.0
5546,35100,33844.0,55100.0,DebtCon,Other,,0.0,0.0
5547,35100,88197.0,132776.0,DebtCon,Mgr,30.0,0.0,0.0
5548,35200,239513.0,37076.0,DebtCon,Mgr,0.0,0.0,1.0
5549,35200,234682.0,37079.0,DebtCon,Mgr,2.0,0.0,1.0
5550,35200,239987.0,43028.0,DebtCon,Mgr,2.0,0.0,1.0
5551,35300,83439.0,134691.0,DebtCon,Mgr,30.0,0.0,0.0
5552,35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0
5553,35500,142713.0,196335.0,DebtCon,ProfExe,21.0,0.0,0.0
5554,35600,116080.0,163905.0,DebtCon,Other,,0.0,0.0
5555,35600,20552.0,46697.0,DebtCon,Mgr,7.0,0.0,0.0
5556,35600,31807.0,51823.0,DebtCon,Other,,0.0,0.0
5557,35700,238104.0,43026.0,DebtCon,Mgr,3.0,0.0,1.0
5558,35800,207312.0,271738.0,DebtCon,ProfExe,4.0,0.0,0.0
5559,35800,93309.0,137370.0,DebtCon,Other,12.0,0.0,0.0
5560,36000,204292.0,268436.0,DebtCon,ProfExe,3.0,0.0,0.0
5561,36000,203680.0,270992.0,DebtCon,ProfExe,3.0,0.0,0.0
5562,36000,124000.0,176000.0,DebtCon,Other,21.0,,
5563,36000,145908.0,190303.0,DebtCon,ProfExe,20.0,0.0,0.0
5564,36000,89270.0,127834.0,DebtCon,Mgr,30.0,0.0,0.0
5565,36100,94801.0,146627.0,DebtCon,Other,11.0,0.0,0.0
5566,36100,36948.0,56236.0,DebtCon,Other,,0.0,0.0
5567,36100,233417.0,324987.0,HomeImp,ProfExe,4.0,0.0,0.0
5568,36200,38010.0,59111.0,DebtCon,Other,,0.0,0.0
5569,36200,36974.0,54452.0,DebtCon,Other,,0.0,0.0
5570,36200,36661.0,53622.0,DebtCon,Other,,0.0,0.0
5571,36300,35287.0,56532.0,DebtCon,Other,,0.0,0.0
5572,36300,22431.0,42834.0,DebtCon,Mgr,6.0,0.0,0.0
5573,36300,25867.0,43823.0,DebtCon,Mgr,6.0,0.0,0.0
5574,36300,26662.0,70000.0,DebtCon,ProfExe,5.0,0.0,0.0
5575,36300,142395.0,195120.0,DebtCon,ProfExe,22.0,0.0,0.0
5576,36300,35072.0,74829.0,DebtCon,ProfExe,4.0,1.0,0.0
5577,36400,118040.0,164592.0,DebtCon,Other,,0.0,0.0
5578,36400,38263.0,57311.0,DebtCon,Other,,0.0,0.0
5579,36400,86853.0,131508.0,DebtCon,Mgr,30.0,0.0,0.0
5580,36400,204419.0,268745.0,DebtCon,ProfExe,4.0,0.0,0.0
5581,36500,141200.0,195729.0,DebtCon,ProfExe,23.0,0.0,0.0
5582,36500,84978.0,125000.0,DebtCon,Self,10.0,0.0,1.0
5583,36500,18101.0,42320.0,DebtCon,Mgr,7.0,0.0,0.0
5584,36500,114350.0,164159.0,DebtCon,Other,,0.0,0.0
5585,36500,87683.0,131532.0,DebtCon,Mgr,32.0,0.0,0.0
5586,36600,397299.0,512650.0,DebtCon,ProfExe,4.0,0.0,0.0
5587,36600,32590.0,58157.0,DebtCon,Other,,0.0,0.0
5588,36800,35447.0,59890.0,DebtCon,Other,,0.0,0.0
5589,36800,109378.0,163684.0,DebtCon,Other,,0.0,0.0
5590,36800,35077.0,53120.0,DebtCon,Other,,0.0,0.0
5591,36800,125894.0,172184.0,DebtCon,Office,11.0,0.0,1.0
5592,36900,111151.0,155000.0,HomeImp,ProfExe,12.0,0.0,0.0
5593,37000,34085.0,70596.0,DebtCon,ProfExe,3.0,0.0,0.0
5594,37000,93378.0,145000.0,DebtCon,Sales,15.0,,2.0
5595,37000,36910.0,58338.0,DebtCon,Other,,0.0,0.0
5596,37200,35515.0,76591.0,DebtCon,ProfExe,6.0,0.0,0.0
5597,37200,205922.0,267238.0,DebtCon,ProfExe,2.0,1.0,0.0
5598,37200,202627.0,268857.0,DebtCon,ProfExe,3.0,0.0,0.0
5599,37300,68789.0,86172.0,HomeImp,Self,2.0,0.0,6.0
5600,37400,96798.0,145550.0,DebtCon,Other,12.0,0.0,0.0
5601,37500,111248.0,159739.0,DebtCon,Other,,0.0,0.0
5602,37500,127000.0,190900.0,DebtCon,Mgr,,1.0,0.0
5603,37600,33388.0,71282.0,DebtCon,ProfExe,4.0,0.0,0.0
5604,37600,141000.0,200300.0,HomeImp,ProfExe,5.0,0.0,0.0
5605,37700,141260.0,205493.0,HomeImp,ProfExe,5.0,0.0,0.0
5606,37700,31687.0,76454.0,DebtCon,ProfExe,5.0,0.0,0.0
5607,37700,37200.0,51389.0,DebtCon,Other,,0.0,0.0
5608,37800,31214.0,58282.0,DebtCon,Other,,0.0,0.0
5609,37800,111412.0,166682.0,DebtCon,Other,,0.0,0.0
5610,37900,201996.0,272874.0,DebtCon,ProfExe,3.0,0.0,0.0
5611,37900,150044.0,202894.0,HomeImp,ProfExe,5.0,0.0,0.0
5612,38000,58200.0,108000.0,DebtCon,Mgr,16.0,0.0,1.0
5613,38000,24447.0,,DebtCon,Office,3.0,0.0,4.0
5614,38000,106000.0,160000.0,DebtCon,Other,24.0,0.0,6.0
5615,38000,290000.0,364000.0,DebtCon,ProfExe,0.3,0.0,0.0
5616,38000,97759.0,139899.0,DebtCon,Other,11.0,0.0,0.0
5617,38000,94083.0,132791.0,DebtCon,Self,10.0,0.0,1.0
5618,38100,204071.0,270794.0,DebtCon,ProfExe,3.0,0.0,0.0
5619,38100,33446.0,73289.0,DebtCon,ProfExe,5.0,0.0,0.0
5620,38100,67559.0,113024.0,DebtCon,Mgr,16.0,0.0,0.0
5621,38100,93544.0,142231.0,DebtCon,Other,11.0,0.0,0.0
5622,38200,128081.0,196037.0,DebtCon,Mgr,,0.0,0.0
5623,38200,147457.0,210065.0,HomeImp,ProfExe,3.0,0.0,0.0
5624,38200,92227.0,143087.0,DebtCon,Other,13.0,0.0,0.0
5625,38300,93255.0,144457.0,DebtCon,Other,10.0,0.0,0.0
5626,38400,31458.0,71821.0,DebtCon,ProfExe,4.0,0.0,0.0
5627,38600,136879.0,191860.0,DebtCon,Mgr,,1.0,0.0
5628,38600,145590.0,209950.0,HomeImp,ProfExe,4.0,0.0,0.0
5629,38700,,60000.0,DebtCon,Other,0.0,0.0,0.0
5630,38700,33465.0,71449.0,DebtCon,ProfExe,6.0,0.0,0.0
5631,38700,119847.0,162365.0,HomeImp,ProfExe,13.0,0.0,0.0
5632,38800,31976.0,,DebtCon,Office,2.0,0.0,3.0
5633,38900,120006.0,160771.0,HomeImp,ProfExe,13.0,0.0,0.0
5634,38900,198749.0,270751.0,DebtCon,ProfExe,4.0,0.0,0.0
5635,38900,31836.0,54976.0,DebtCon,Other,,0.0,0.0
5636,38900,200731.0,269450.0,DebtCon,ProfExe,3.0,0.0,0.0
5637,39000,36335.0,50704.0,DebtCon,Other,,0.0,0.0
5638,39000,399412.0,511164.0,DebtCon,ProfExe,5.0,0.0,0.0
5639,39000,3372.0,41500.0,HomeImp,ProfExe,4.3,0.0,0.0
5640,39100,128996.0,195061.0,DebtCon,Mgr,,1.0,0.0
5641,39100,68135.0,108723.0,DebtCon,Mgr,15.0,0.0,1.0
5642,39300,,62158.0,DebtCon,Other,0.0,0.0,0.0
5643,39300,27324.0,73924.0,DebtCon,ProfExe,6.0,0.0,0.0
5644,39400,148631.0,207976.0,HomeImp,ProfExe,6.0,0.0,0.0
5645,39400,162000.0,235000.0,DebtCon,Mgr,10.0,3.0,4.0
5646,39500,30972.0,70545.0,DebtCon,ProfExe,3.0,0.0,0.0
5647,39500,,50000.0,DebtCon,Other,7.0,0.0,0.0
5648,39500,132485.0,192838.0,DebtCon,Mgr,,1.0,0.0
5649,39500,68117.0,117084.0,DebtCon,Mgr,15.0,0.0,0.0
5650,39600,134552.0,193455.0,DebtCon,Mgr,,0.0,0.0
5651,39600,,44000.0,DebtCon,Other,,0.0,3.0
5652,39700,134586.0,193219.0,DebtCon,Mgr,,1.0,0.0
5653,39700,146341.0,208296.0,HomeImp,ProfExe,5.0,0.0,0.0
5654,39700,59360.0,117186.0,DebtCon,Mgr,16.0,0.0,1.0
5655,39800,129611.0,191175.0,DebtCon,Mgr,,0.0,0.0
5656,40000,76769.0,129000.0,DebtCon,Sales,30.0,0.0,0.0
5657,40000,134029.0,191990.0,DebtCon,Mgr,,1.0,0.0
5658,40000,5118.0,62000.0,HomeImp,Office,,0.0,0.0
5659,40000,362000.0,465000.0,HomeImp,ProfExe,3.0,0.0,0.0
5660,40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0
5661,40000,53543.0,,DebtCon,Other,3.5,1.0,8.0
5662,40000,4742.0,,DebtCon,Mgr,5.0,7.0,1.0
5663,40000,120000.0,159000.0,DebtCon,Other,0.0,0.0,1.0
5664,40000,159000.0,225000.0,HomeImp,Self,5.0,0.0,0.0
5665,40000,,850000.0,HomeImp,Other,17.0,0.0,0.0
5666,40000,331000.0,415000.0,DebtCon,ProfExe,22.0,0.0,0.0
5667,40000,145351.0,208657.0,HomeImp,ProfExe,3.0,0.0,0.0
5668,40100,129625.0,197722.0,DebtCon,Mgr,,0.0,0.0
5669,40100,58784.0,115430.0,DebtCon,Mgr,17.0,0.0,1.0
5670,40300,369874.0,467112.0,HomeImp,ProfExe,2.0,0.0,0.0
5671,40300,33299.0,73380.0,DebtCon,ProfExe,4.0,0.0,0.0
5672,40400,63131.0,109395.0,DebtCon,Mgr,14.0,0.0,0.0
5673,40400,83786.0,131000.0,DebtCon,Office,34.0,,13.0
5674,40400,145423.0,203712.0,HomeImp,ProfExe,5.0,0.0,0.0
5675,40500,66895.0,113770.0,DebtCon,Mgr,14.0,0.0,0.0
5676,40500,145127.0,205613.0,HomeImp,ProfExe,5.0,0.0,0.0
5677,40600,362909.0,466731.0,HomeImp,ProfExe,4.0,0.0,0.0
5678,40600,15024.0,65109.0,HomeImp,Office,,0.0,0.0
5679,40600,14534.0,60000.0,DebtCon,Other,20.0,0.0,0.0
5680,40700,150283.0,208676.0,HomeImp,ProfExe,5.0,0.0,0.0
5681,40700,11541.0,64714.0,HomeImp,Office,,1.0,0.0
5682,40700,371003.0,467818.0,HomeImp,ProfExe,1.0,0.0,0.0
5683,40800,127034.0,198587.0,DebtCon,Mgr,,1.0,0.0
5684,40800,12064.0,66193.0,HomeImp,Office,,0.0,0.0
5685,40900,18760.0,69373.0,DebtCon,Other,19.0,0.0,0.0
5686,40900,14719.0,69488.0,HomeImp,Office,,0.0,0.0
5687,40900,217000.0,290000.0,DebtCon,ProfExe,30.0,1.0,0.0
5688,40900,149281.0,202877.0,HomeImp,ProfExe,4.0,0.0,0.0
5689,40900,64674.0,111877.0,DebtCon,Mgr,15.0,0.0,0.0
5690,41100,129281.0,194500.0,DebtCon,Mgr,,1.0,0.0
5691,41100,94600.0,151000.0,DebtCon,Other,15.0,,1.0
5692,41100,59463.0,112626.0,DebtCon,Mgr,16.0,0.0,0.0
5693,41200,48400.0,99500.0,DebtCon,Other,3.0,1.0,1.0
5694,41200,99653.0,157923.0,DebtCon,Other,14.0,,1.0
5695,41200,141705.0,207314.0,HomeImp,ProfExe,6.0,0.0,0.0
5696,41300,42000.0,98000.0,DebtCon,ProfExe,12.0,0.0,0.0
5697,41400,362578.0,471827.0,HomeImp,ProfExe,1.0,0.0,0.0
5698,41400,,46000.0,DebtCon,Other,,6.0,
5699,41500,97536.0,158739.0,DebtCon,Other,13.0,,1.0
5700,41600,,48319.0,DebtCon,Other,,5.0,
5701,41600,,53078.0,DebtCon,Other,,6.0,
5702,41600,365528.0,469694.0,HomeImp,ProfExe,3.0,0.0,0.0
5703,41600,,44157.0,DebtCon,Other,,0.0,2.0
5704,41700,59889.0,109250.0,DebtCon,Mgr,16.0,0.0,0.0
5705,41700,12375.0,71029.0,HomeImp,Office,,0.0,0.0
5706,41700,,854112.0,HomeImp,Other,16.0,0.0,0.0
5707,41700,,854114.0,HomeImp,Other,18.0,0.0,0.0
5708,41800,147416.0,227168.0,DebtCon,Self,2.0,0.0,4.0
5709,41800,5143.0,67205.0,HomeImp,Office,,0.0,0.0
5710,41800,363737.0,469748.0,HomeImp,ProfExe,4.0,0.0,0.0
5711,42000,9999.0,50681.0,HomeImp,ProfExe,3.0,0.0,0.0
5712,42000,21314.0,68047.0,DebtCon,Other,21.0,0.0,0.0
5713,42000,140000.0,,DebtCon,ProfExe,25.0,2.0,1.0
5714,42000,65889.0,125000.0,HomeImp,Other,10.0,0.0,0.0
5715,42000,102000.0,165000.0,DebtCon,Office,12.0,1.0,1.0
5716,42100,17852.0,65877.0,DebtCon,Other,18.0,0.0,0.0
5717,42100,21137.0,65676.0,DebtCon,Other,21.0,0.0,0.0
5718,42200,,55578.0,DebtCon,Other,,6.0,
5719,42200,21393.0,68111.0,DebtCon,Other,19.0,0.0,0.0
5720,42200,21427.0,61457.0,DebtCon,Other,19.0,0.0,0.0
5721,42300,367089.0,469771.0,HomeImp,ProfExe,3.0,0.0,0.0
5722,42300,22434.0,65893.0,DebtCon,Other,18.0,0.0,0.0
5723,42400,220757.0,297444.0,DebtCon,ProfExe,30.0,0.0,0.0
5724,42500,9898.0,65778.0,HomeImp,Office,,0.0,0.0
5725,42500,104027.0,158425.0,DebtCon,Other,14.0,,0.0
5726,42600,13284.0,64273.0,HomeImp,Office,,0.0,0.0
5727,42600,114000.0,174000.0,DebtCon,Self,12.0,0.0,0.0
5728,42600,22446.0,66485.0,DebtCon,Other,17.0,0.0,0.0
5729,42700,9330.0,67950.0,HomeImp,Office,,0.0,0.0
5730,42800,7382.0,71331.0,HomeImp,Office,,0.0,0.0
5731,42800,9133.0,44083.0,HomeImp,ProfExe,5.0,0.0,0.0
5732,42800,6929.0,67573.0,HomeImp,Office,,0.0,0.0
5733,42800,100919.0,158981.0,DebtCon,Other,14.0,,1.0
5734,42900,8117.0,66731.0,HomeImp,Office,,0.0,0.0
5735,42900,101731.0,155688.0,DebtCon,Other,14.0,,1.0
5736,42900,122372.0,175968.0,DebtCon,Self,13.0,0.0,0.0
5737,43000,18388.0,64896.0,DebtCon,Other,20.0,0.0,0.0
5738,43100,13356.0,64852.0,HomeImp,Office,,0.0,0.0
5739,43100,8482.0,64282.0,HomeImp,Office,,0.0,0.0
5740,43200,120310.0,178938.0,DebtCon,Self,10.0,0.0,0.0
5741,43200,217036.0,291222.0,DebtCon,ProfExe,30.0,0.0,0.0
5742,43200,367917.0,466755.0,HomeImp,ProfExe,3.0,0.0,0.0
5743,43200,15635.0,60925.0,DebtCon,Other,19.0,0.0,0.0
5744,43300,18824.0,63487.0,DebtCon,Other,22.0,0.0,0.0
5745,43300,,53434.0,DebtCon,Other,,5.0,
5746,43300,,45924.0,DebtCon,Other,,1.0,1.0
5747,43300,217840.0,299171.0,DebtCon,ProfExe,31.0,0.0,0.0
5748,43300,,48908.0,DebtCon,Other,,5.0,
5749,43300,119351.0,179347.0,DebtCon,Self,13.0,0.0,0.0
5750,43500,,51496.0,DebtCon,Other,,6.0,
5751,43500,,46571.0,DebtCon,Other,,5.0,
5752,43500,,855909.0,HomeImp,Other,16.0,0.0,0.0
5753,43700,5137.0,67256.0,HomeImp,Office,,0.0,0.0
5754,43700,,48535.0,DebtCon,Other,,6.0,
5755,43800,5884.0,64890.0,HomeImp,Office,,0.0,0.0
5756,43800,,54046.0,DebtCon,Other,,5.0,
5757,43900,5149.0,67021.0,HomeImp,Office,,0.0,0.0
5758,43900,120527.0,174003.0,DebtCon,Self,13.0,0.0,0.0
5759,44000,,50760.0,DebtCon,Other,,5.0,
5760,44000,68600.0,125000.0,DebtCon,Self,5.0,0.0,2.0
5761,44000,55604.0,101916.0,DebtCon,Other,3.0,0.0,1.0
5762,44100,,51165.0,DebtCon,Other,,5.0,
5763,44400,100564.0,154708.0,DebtCon,Other,14.0,,0.0
5764,44400,67272.0,130818.0,HomeImp,Other,9.0,0.0,0.0
5765,44500,,50696.0,DebtCon,Other,,5.0,
5766,44900,95410.0,157649.0,DebtCon,Other,16.0,,1.0
5767,45000,47321.0,115000.0,DebtCon,Other,,0.0,1.0
5768,45000,,76673.0,HomeImp,Office,11.0,0.0,0.0
5769,45000,87000.0,151000.0,DebtCon,Other,16.0,0.0,0.0
5770,45100,67552.0,128659.0,HomeImp,Other,10.0,0.0,0.0
5771,45200,89427.0,157731.0,DebtCon,Other,17.0,0.0,0.0
5772,45700,118247.0,174711.0,DebtCon,Self,11.0,0.0,0.0
5773,45700,,50800.0,DebtCon,ProfExe,13.0,3.0,2.0
5774,45900,52720.0,115224.0,DebtCon,Other,,0.0,1.0
5775,46100,,86132.0,HomeImp,Office,10.0,0.0,0.0
5776,46200,117227.0,174882.0,DebtCon,Self,12.0,0.0,0.0
