index,CLAGE,NINQ,CLNO,DEBTINC,y
5118,194.53302791,0.0,13.0,41.644172047,0
5119,180.20434499,1.0,21.0,33.495088701,0
5120,140.24779602,3.0,29.0,40.278298303,0
5121,193.0056328,0.0,12.0,39.415166848,0
5122,191.94101884,0.0,27.0,38.001192233,0
5123,226.23333333,2.0,19.0,,0
5124,,0.0,0.0,,1
5125,177.87147325,0.0,17.0,39.978650331,0
5126,95.533519165,,13.0,20.39892362,0
5127,84.373124498,2.0,32.0,38.862120807,0
5128,80.497147072,5.0,39.0,,1
5129,234.35128879,2.0,26.0,18.735147443,0
5130,112.89450731,0.0,11.0,23.022894085,0
5131,214.8157373,1.0,27.0,35.223970798,0
5132,282.37066144,1.0,33.0,38.191251339,0
5133,100.94932169,0.0,23.0,33.820934036,0
5134,297.0016085,0.0,24.0,40.015316476,0
5135,147.12839778,0.0,29.0,42.009813582,0
5136,243.05371295,2.0,24.0,35.271867032,0
5137,178.03849109,1.0,16.0,41.807428045,0
5138,99.604607809,0.0,17.0,32.461144333,0
5139,266.93895601,2.0,33.0,42.829145821,0
5140,98.521771002,0.0,23.0,34.760575409,0
5141,165.00583942,0.0,27.0,34.998727775,0
5142,188.39374192,1.0,19.0,26.833312167,0
5143,288.88653955,0.0,24.0,38.22673698,0
5144,283.28285346,0.0,24.0,36.948273863,0
5145,288.84955151,1.0,32.0,38.984013009,0
5146,124.9909552,3.0,26.0,32.088681352,0
5147,122.51688476,,39.0,30.474173738,0
5148,91.711246204,1.0,32.0,39.146755766,0
5149,138.5694126,0.0,30.0,37.384588482,0
5150,196.78163285,0.0,19.0,25.688176342,0
5151,303.95191452,2.0,26.0,6.8870241268,1
5152,132.41138177,3.0,29.0,39.631102993,0
5153,264.60538941,0.0,33.0,40.475793354,0
5154,221.1,1.0,28.0,,1
5155,87.002500108,0.0,4.0,84.61388869,1
5156,120.02585206,0.0,10.0,23.810173362,0
5157,118.47135379,0.0,18.0,28.344078391,0
5158,186.02084261,2.0,19.0,39.614334977,0
5159,314.78583915,0.0,35.0,37.636682724,0
5160,212.06666667,0.0,46.0,,1
5161,247.93333333,1.0,19.0,,1
5162,312.80792835,0.0,36.0,35.96802437,1
5163,310.6263344,1.0,23.0,38.983558116,0
5164,95.043074141,,13.0,20.209037687,0
5165,300.16806121,2.0,35.0,43.920191228,0
5166,235.63057648,2.0,19.0,41.958813501,0
5167,84.874967196,5.0,16.0,35.650730315,0
5168,286.96597112,0.0,32.0,38.995164401,0
5169,285.38612641,0.0,24.0,38.581923865,0
5170,190.3137746,2.0,38.0,33.855895472,0
5171,137.23404427,1.0,10.0,24.522374645,0
5172,105.09866375,1.0,17.0,32.177861062,0
5173,235.72854702,1.0,24.0,34.844155434,0
5174,315.17556745,0.0,35.0,38.595990922,0
5175,297.99814427,0.0,32.0,43.520428182,0
5176,94.932544383,0.0,23.0,33.09789894,0
5177,282.75969838,1.0,32.0,38.266573205,0
5178,194.0931469,1.0,28.0,36.906075155,0
5179,298.10325142,1.0,32.0,38.250306047,0
5180,97.8638453,1.0,32.0,41.473971731,0
5181,118.77826456,7.0,23.0,48.077531472,1
5182,172.57959055,1.0,16.0,40.135531359,0
5183,155.54869901,0.0,36.0,39.397042716,0
5184,167.61445006,2.0,18.0,40.620884753,0
5185,109.95962619,2.0,27.0,33.942464847,0
5186,241.05228345,2.0,19.0,38.606492713,0
5187,107.04625061,8.0,15.0,0.8381175254,1
5188,129.57535197,2.0,29.0,39.362693216,0
5189,138.48647658,3.0,30.0,41.543804711,0
5190,190.32952199,0.0,27.0,38.886605965,0
5191,294.59478302,1.0,30.0,37.611309376,0
5192,146.14192957,0.0,30.0,39.759849639,0
5193,80.658093685,1.0,31.0,38.815438401,0
5194,114.7,11.0,21.0,,0
5195,234.36666667,5.0,35.0,,1
5196,121.73333333,4.0,28.0,,1
5197,196.52348814,3.0,37.0,34.871643115,0
5198,197.19812185,0.0,19.0,26.372548724,0
5199,131.58912441,,38.0,31.085617659,0
5200,154.67285803,0.0,29.0,41.117944577,0
5201,398.4023372,0.0,44.0,41.04058878,0
5202,295.49668351,0.0,23.0,38.7994829,0
5203,129.16666667,1.0,31.0,,1
5204,120.73333333,1.0,58.0,,1
5205,115.56446202,2.0,26.0,33.091681472,0
5206,133.12186695,3.0,33.0,46.751800109,1
5207,189.73474189,2.0,25.0,41.676985544,0
5208,302.80326065,0.0,23.0,36.390473606,0
5209,130.45076488,0.0,29.0,38.092730303,0
5210,82.270594585,6.0,16.0,34.980525368,0
5211,137.48781925,3.0,30.0,39.360018601,0
5212,112.52081792,2.0,26.0,34.537342291,0
5213,179.93775089,0.0,18.0,23.662456689,0
5214,182.24730572,2.0,22.0,32.477167031,0
5215,311.06275541,0.0,33.0,42.435284999,0
5216,170.64615367,0.0,26.0,31.601436148,0
5217,186.98304288,0.0,17.0,39.563303075,0
5218,146.06548333,0.0,28.0,38.679207625,0
5219,172.34065431,0.0,20.0,26.913004797,0
5220,203.57585973,1.0,17.0,43.304658069,0
5221,130.96956536,0.0,21.0,60.295413494,1
5222,85.797248152,1.0,32.0,39.876503701,0
5223,78.109069731,2.0,14.0,30.513283442,0
5224,244.72228465,1.0,23.0,33.394853996,0
5225,162.36666667,1.0,17.0,,0
5226,89.379952321,2.0,32.0,39.98105906,0
5227,278.71470424,1.0,32.0,39.932750126,0
5228,113.94263886,,39.0,33.440161627,0
5229,112.17281254,,38.0,29.874731494,0
5230,357.23095382,0.0,19.0,38.268469992,0
5231,291.17166139,1.0,27.0,5.7629948717,1
5232,188.77345493,1.0,25.0,42.896715113,0
5233,139.04525472,0.0,20.0,37.820678455,0
5234,180.66830818,2.0,21.0,33.76903515,0
5235,173.30549337,1.0,16.0,41.543254137,0
5236,111.10868013,2.0,26.0,41.214965339,0
5237,134.00768046,0.0,41.0,41.298386628,0
5238,188.75246946,0.0,18.0,25.33037232,0
5239,303.28205506,1.0,31.0,36.289002598,0
5240,174.47472367,0.0,19.0,24.490839114,0
5241,300.90431006,1.0,32.0,42.336226896,0
5242,100.9750908,6.0,16.0,34.763993775,0
5243,119.0697634,1.0,42.0,41.670187737,0
5244,210.02505835,0.0,26.0,37.301764099,0
5245,123.61317437,11.0,21.0,44.520554753,0
5246,168.8035325,0.0,29.0,42.324924696,0
5247,92.866988596,,13.0,21.901855997,0
5248,219.61525186,4.0,43.0,31.209731086,1
5249,384.28504689,0.0,45.0,41.342010942,0
5250,102.56701711,6.0,16.0,35.671505075,0
5251,137.94286922,0.0,29.0,39.072589176,0
5252,115.29481113,,39.0,32.87512565,0
5253,113.20592381,1.0,6.0,36.877098508,0
5254,284.08384845,0.0,23.0,39.547733785,0
5255,137.81333094,0.0,28.0,42.080016037,0
5256,193.07391349,1.0,24.0,40.656248579,0
5257,212.31409848,3.0,19.0,40.516801315,0
5258,287.49617332,0.0,23.0,38.644394598,0
5259,85.625519988,6.0,15.0,33.975814412,0
5260,165.09073496,1.0,17.0,33.231300882,0
5261,119.36202556,1.0,6.0,40.159418765,0
5262,239.22703591,0.0,26.0,31.012748928,1
5263,173.83583579,0.0,17.0,32.740368493,0
5264,110.49500235,,39.0,30.859724325,0
5265,238.79489103,2.0,27.0,20.523272269,0
5266,263.74392226,0.0,32.0,40.212234831,0
5267,223.34866354,1.0,19.0,41.136159259,0
5268,201.17678326,0.0,11.0,35.72928694,1
5269,123.39674713,1.0,42.0,42.345471385,0
5270,231.28613401,1.0,24.0,35.490305671,0
5271,175.2063398,0.0,26.0,31.612038453,0
5272,174.97705282,0.0,17.0,42.112540128,0
5273,84.728267958,,14.0,22.841663187,0
5274,122.5038922,,39.0,30.338219429,0
5275,294.42002143,0.0,22.0,37.537461252,0
5276,258.73333333,2.0,26.0,,0
5277,229.75322241,2.0,19.0,40.631871388,0
5278,187.24240278,3.0,37.0,33.168756851,0
5279,247.84445257,2.0,27.0,20.610706647,0
5280,194.91024949,2.0,25.0,42.719774573,0
5281,159.55002458,0.0,27.0,32.16500253,0
5282,124.24789861,6.0,23.0,44.578500055,1
5283,205.8658949,0.0,13.0,41.654211317,0
5284,92.090542151,2.0,32.0,40.778888426,0
5285,290.77260805,1.0,23.0,39.095476448,0
5286,302.22641765,1.0,30.0,33.319061895,0
5287,288.65624667,0.0,24.0,39.60580772,0
5288,166.94856833,0.0,16.0,41.563839245,0
5289,278.56500343,1.0,23.0,39.796560762,0
5290,131.93333333,1.0,29.0,,1
5291,189.7,1.0,33.0,,1
5292,114.66666667,4.0,12.0,,1
5293,186.7,0.0,14.0,,1
5294,124.12146165,3.0,26.0,32.644529835,0
5295,188.20102865,0.0,26.0,35.595750669,0
5296,226.86114488,1.0,19.0,40.817309246,0
5297,232.33333333,1.0,40.0,,0
5298,259.67720211,2.0,26.0,28.173645541,0
5299,109.91502045,11.0,21.0,44.369170763,0
5300,109.12119697,3.0,27.0,33.301762888,0
5301,52.766532731,2.0,21.0,,1
5302,77.342597043,6.0,15.0,35.110448893,0
5303,222.85871099,1.0,40.0,40.697418457,0
5304,264.43150764,2.0,25.0,26.981363085,0
5305,147.99011817,2.0,19.0,38.139021997,0
5306,157.02632626,3.0,18.0,40.170618286,0
5307,138.96666667,1.0,23.0,,1
5308,259.73346527,2.0,25.0,25.105086064,0
5309,161.27602904,3.0,19.0,40.261962227,0
5310,221.92531148,0.0,40.0,42.302907328,0
5311,225.09229867,1.0,19.0,39.211937494,0
5312,239.32163058,1.0,26.0,24.77798542,0
5313,115.66666667,,24.0,,0
5314,250.49100715,2.0,26.0,27.920661771,0
5315,235.3710385,2.0,18.0,38.699746592,0
5316,77.133333333,1.0,35.0,,0
5317,81.133333333,11.0,10.0,,1
5318,237.56224137,1.0,24.0,35.043100516,0
5319,85.045754904,0.0,34.0,26.349131932,0
5320,114.58372248,10.0,21.0,43.29474364,0
5321,92.118875541,1.0,34.0,27.224985258,0
5322,199.83333333,0.0,15.0,,0
5323,156.63333333,0.0,23.0,,0
5324,288.33333333,0.0,16.0,,0
5325,173.5,2.0,25.0,,0
5326,209.36666667,0.0,30.0,,0
5327,100.46666667,1.0,6.0,,0
5328,118.66666667,1.0,15.0,,1
5329,147.86666667,0.0,28.0,,1
5330,198.86666667,2.0,13.0,,1
5331,200.93333333,10.0,15.0,,1
5332,162.3840072,1.0,16.0,33.760305236,0
5333,199.46979091,0.0,15.0,39.549873804,0
5334,59.833333333,0.0,7.0,,0
5335,81.840250201,0.0,6.0,13.409995648,0
5336,180.68015364,0.0,21.0,31.089120287,1
5337,215.75086797,2.0,19.0,39.189141603,0
5338,250.53988412,2.0,25.0,27.813291406,0
5339,73.753383522,1.0,35.0,26.406331958,0
5340,89.516265457,,24.0,34.036663762,0
5341,202.96666667,0.0,33.0,,1
5342,130.36036182,0.0,58.0,50.352998788,1
5343,176.5,2.0,28.0,,0
5344,73.391797524,0.0,7.0,13.495367368,0
5345,239.91840501,1.0,39.0,41.275208993,0
5346,121.02331335,,23.0,32.804530596,0
5347,248.98067202,1.0,18.0,40.361852067,0
5348,187.72218451,10.0,15.0,2.5943644469,1
5349,152.20277687,3.0,19.0,41.62936282,0
5350,172.68797976,0.0,17.0,34.549496477,0
5351,95.181437553,1.0,6.0,37.582898412,0
5352,88.934468851,5.0,16.0,34.9372716,0
5353,174.36374815,3.0,18.0,41.256794683,0
5354,98.820153684,5.0,15.0,34.020257191,0
5355,151.59709716,2.0,19.0,37.753876623,0
5356,182.48416421,1.0,25.0,35.150980788,0
5357,79.21417248,0.0,34.0,26.521740538,0
5358,166.19952717,2.0,24.0,37.814089094,0
5359,165.78827835,0.0,16.0,31.163207005,0
5360,228.61035912,1.0,40.0,43.12276156,0
5361,219.24730717,1.0,19.0,40.874698522,0
5362,91.951603506,1.0,6.0,37.692624384,0
5363,189.43917118,2.0,28.0,43.168391726,0
5364,141.70313333,0.0,28.0,45.354788696,1
5365,115.21089553,,24.0,33.071350275,0
5366,81.223397569,1.0,34.0,25.942577765,0
5367,202.52860351,0.0,29.0,15.823900056,0
5368,156.41356965,3.0,19.0,40.611094331,0
5369,289.39981606,0.0,15.0,42.21386978,0
5370,99.704362118,1.0,5.0,36.692324058,0
5371,184.31937605,2.0,28.0,40.894302088,0
5372,66.244719761,0.0,7.0,13.783965436,0
5373,200.50912433,0.0,15.0,42.387985513,0
5374,151.95741818,0.0,22.0,38.181027322,0
5375,,0.0,0.0,42.362252638,1
5376,208.49869628,0.0,15.0,41.358171066,0
5377,157.8776807,2.0,29.0,41.350974526,0
5378,165.07784739,2.0,19.0,41.239256279,0
5379,268.39423798,1.0,26.0,26.248190692,0
5380,150.91736328,0.0,22.0,37.236507841,0
5381,172.43235473,0.0,13.0,47.795906106,1
5382,164.60487057,0.0,23.0,39.601452126,0
5383,218.53826063,2.0,18.0,40.315083491,0
5384,116.89898988,1.0,31.0,44.065428782,1
5385,112.8714443,,24.0,31.784456165,0
5386,127.03333333,1.0,17.0,,0
5387,127.3,1.0,14.0,,1
5388,92.1329084,0.0,6.0,36.256968747,0
5389,175.60961458,2.0,25.0,38.093414639,0
5390,119.53951836,10.0,21.0,42.826600831,0
5391,227.65187783,2.0,19.0,38.518644882,0
5392,62.416296878,0.0,6.0,15.028037471,0
5393,260.91977587,2.0,26.0,27.057234292,0
5394,80.355570586,0.0,5.0,35.039075366,0
5395,171.21441633,1.0,27.0,43.17681901,0
5396,99.560441868,1.0,6.0,37.394118746,0
5397,116.4379076,0.0,14.0,35.38186329,1
5398,286.69628922,0.0,15.0,40.357373902,0
5399,140.44947135,0.0,16.0,27.689910704,0
5400,153.0868546,0.0,22.0,40.296770712,0
5401,230.41303519,0.0,40.0,42.666659574,0
5402,205.4598874,0.0,15.0,41.979000667,0
5403,108.38765771,1.0,6.0,38.121275069,0
5404,268.26493058,0.0,16.0,41.448763305,0
5405,110.63333333,4.0,20.0,,1
5406,57.833333333,0.0,8.0,,1
5407,85.233333333,2.0,14.0,,1
5408,98.433333333,1.0,11.0,,1
5409,169.68903889,1.0,25.0,36.034644558,0
5410,94.248035718,0.0,5.0,38.662402273,0
5411,212.75533106,0.0,29.0,16.626488981,0
5412,97.198633924,1.0,5.0,35.945205753,0
5413,204.70091689,0.0,14.0,42.618223461,0
5414,117.47392147,10.0,21.0,41.512835893,0
5415,177.27692791,1.0,25.0,35.302774108,0
5416,312.43333333,0.0,46.0,,1
5417,123.46882703,,24.0,33.634689054,0
5418,167.85725585,2.0,28.0,42.633437183,0
5419,115.85024915,11.0,20.0,43.06942356,0
5420,114.12378455,10.0,20.0,41.456707983,0
5421,174.20934404,2.0,28.0,40.584811501,0
5422,109.77658256,,23.0,33.688866161,0
5423,209.29737626,0.0,29.0,15.734143681,0
5424,161.88512635,0.0,22.0,38.637023919,0
5425,285.2974893,0.0,16.0,41.155241247,0
5426,101.85943871,1.0,5.0,37.816570803,0
5427,235.20181946,1.0,40.0,43.691524423,0
5428,78.813600281,0.0,7.0,16.727748096,0
5429,79.030115608,0.0,34.0,26.521859522,0
5430,200.3016025,0.0,14.0,42.094179105,0
5431,278.36388352,0.0,16.0,40.257221713,0
5432,112.51086544,3.0,27.0,36.021508666,1
5433,110.4525208,,23.0,32.364212626,0
5434,206.03333333,3.0,50.0,,0
5435,165.33333333,1.0,40.0,,1
5436,68.328984239,0.0,7.0,13.665797689,0
5437,186.6022388,2.0,27.0,40.959377082,0
5438,121.56041992,1.0,17.0,27.902221607,0
5439,116.72974546,1.0,5.0,37.999081526,0
5440,119.60347765,1.0,16.0,29.011327721,0
5441,157.72629076,0.0,23.0,37.065758884,0
5442,227.41543842,0.0,40.0,40.183098571,0
5443,210.92240343,3.0,49.0,41.264805515,0
5444,150.20938052,0.0,22.0,39.072775661,0
5445,109.03108797,1.0,6.0,36.501086508,0
5446,185.7,3.0,21.0,,1
5447,69.199730766,0.0,7.0,15.778196676,0
5448,55.044242521,0.0,7.0,15.396876659,0
5449,177.0516476,1.0,28.0,39.475689602,0
5450,170.19686736,0.0,23.0,40.251510027,0
5451,121.99772938,,23.0,31.876262039,0
5452,172.36214796,2.0,24.0,36.489097213,0
5453,88.233333333,2.0,38.0,,1
5454,150.08428711,1.0,28.0,43.144345509,0
5455,129.524283,1.0,17.0,28.85081359,0
5456,150.79985354,0.0,22.0,40.59278045,0
5457,249.95493327,2.0,26.0,25.254771745,0
5458,45.666666667,0.0,7.0,,0
5459,226.14698877,2.0,49.0,40.222182864,0
5460,340.9,0.0,20.0,,0
5461,197.98631477,0.0,14.0,41.529096268,0
5462,294.43069578,0.0,15.0,40.237072957,0
5463,126.51770522,,23.0,33.688056559,0
5464,203.83930475,0.0,14.0,40.657779937,0
5465,155.53689674,0.0,23.0,38.05331686,0
5466,113.93659292,,24.0,32.170019623,0
5467,275.69580522,1.0,26.0,27.878257844,0
5468,210.01226479,10.0,15.0,1.909225163,1
5469,181.90982454,2.0,24.0,35.045596256,0
5470,107.67343823,1.0,6.0,37.189551645,0
5471,128.73114318,,23.0,34.857977062,0
5472,94.118968045,0.0,5.0,37.749933733,0
5473,214.3529578,2.0,50.0,42.512000016,0
5474,164.30091872,1.0,24.0,34.391907469,0
5475,117.66666667,4.0,32.0,,1
5476,188.16666667,1.0,22.0,,0
5477,203.94158615,0.0,29.0,17.425633477,0
5478,227.67776555,0.0,40.0,42.281702395,0
5479,205.6506602,3.0,49.0,41.832674281,0
5480,107.2948996,2.0,37.0,41.441548663,1
5481,195.36525989,3.0,49.0,40.415598855,0
5482,120.09014303,0.0,13.0,35.015748716,1
5483,138.5666478,0.0,22.0,39.887562317,0
5484,112.46778525,0.0,16.0,28.51781662,0
5485,175.38672313,1.0,25.0,34.286250508,0
5486,56.603895448,0.0,7.0,16.695828595,0
5487,177.24755403,0.0,22.0,38.981210278,0
5488,42.435279654,0.0,7.0,36.668617075,0
5489,240.43333333,3.0,26.0,,1
5490,198.89704666,0.0,14.0,42.556362818,0
5491,131.04498598,,24.0,32.021051449,0
5492,62.120909614,0.0,35.0,25.461614071,0
5493,142.0,0.0,14.0,,1
5494,38.699227219,0.0,6.0,34.222246713,0
5495,107.99711121,,23.0,33.96233051,0
5496,201.61229884,2.0,50.0,41.644794258,0
5497,161.83323555,1.0,25.0,36.896099455,0
5498,46.762906451,0.0,6.0,34.980371242,0
5499,342.46805973,0.0,20.0,40.892388427,0
5500,78.327767713,1.0,35.0,25.012020369,0
5501,218.99369621,0.0,30.0,14.072353758,0
5502,68.482694591,0.0,34.0,25.960455093,0
5503,200.8607367,1.0,22.0,36.505271144,0
5504,184.13495401,0.0,15.0,42.482374223,0
5505,59.042703682,0.0,6.0,16.495080637,0
5506,178.41118328,1.0,28.0,42.457644852,0
5507,188.14935613,1.0,21.0,37.308536262,0
5508,334.58120661,0.0,19.0,39.095566258,0
5509,48.710053215,0.0,7.0,36.42433271,0
5510,302.72715042,0.0,16.0,41.822159875,0
5511,198.45117369,0.0,14.0,42.511975049,0
5512,166.62473824,1.0,27.0,42.318899224,0
5513,111.98065696,1.0,5.0,37.466977302,0
5514,213.20965137,3.0,50.0,42.557829098,0
5515,222.87464794,0.0,30.0,16.689490797,0
5516,112.31499706,0.0,17.0,28.994312374,0
5517,219.65893193,0.0,29.0,15.735934888,0
5518,173.49413187,2.0,24.0,36.91389765,0
5519,171.96329162,1.0,22.0,37.685892078,0
5520,196.55422123,3.0,50.0,42.042706176,0
5521,185.00543467,1.0,22.0,38.896039504,0
5522,196.00883159,3.0,50.0,42.458581788,0
5523,131.54243821,1.0,16.0,27.149898515,0
5524,63.933333333,1.0,36.0,,0
5525,195.55580104,1.0,21.0,37.949593407,0
5526,134.73402354,0.0,17.0,28.817515455,0
5527,67.832041665,1.0,36.0,40.402705842,0
5528,107.7099227,4.0,32.0,58.826929601,1
5529,250.63333333,3.0,14.0,,0
5530,182.06846112,2.0,21.0,32.710204856,1
5531,45.927166167,0.0,7.0,35.131092706,0
5532,174.63534866,1.0,22.0,37.447384006,0
5533,327.49235981,0.0,19.0,41.212640823,0
5534,244.09766996,4.0,14.0,36.131175776,0
5535,208.0,2.0,34.0,,1
5536,198.12333421,0.0,21.0,35.577239252,0
5537,182.66477215,0.0,22.0,36.955917364,0
5538,110.94310953,1.0,17.0,30.699303019,0
5539,220.60253506,4.0,50.0,41.857415928,0
5540,210.50181736,3.0,50.0,42.967511635,0
5541,212.01540583,3.0,49.0,40.131815447,0
5542,160.26666667,1.0,25.0,,1
5543,,7.0,0.0,,0
5544,246.56666667,0.0,32.0,,0
5545,192.76666667,0.0,22.0,,1
5546,,6.0,0.0,34.70302378,0
5547,333.04631226,0.0,20.0,39.294720942,0
5548,183.37345235,2.0,49.0,40.779848704,0
5549,216.6666372,2.0,50.0,40.410051409,0
5550,210.18900524,3.0,49.0,41.336626731,0
5551,355.80603077,0.0,20.0,41.883071254,0
5552,62.806810713,0.0,35.0,40.22961403,0
5553,191.86611752,1.0,22.0,35.647442566,0
5554,252.37103693,3.0,14.0,34.62775217,0
5555,45.14448683,0.0,6.0,36.062827417,0
5556,,7.0,0.0,34.443092173,0
5557,206.64707856,3.0,49.0,41.276637124,0
5558,228.80200737,0.0,32.0,32.681999348,0
5559,70.024704689,0.0,36.0,41.861646853,0
5560,243.29543026,0.0,31.0,30.938977447,0
5561,234.02397511,0.0,32.0,29.69634581,0
5562,257.7,5.0,35.0,,1
5563,179.71924547,0.0,21.0,38.600764985,0
5564,350.61952731,0.0,20.0,38.669072838,0
5565,64.378792887,1.0,36.0,40.234871193,0
5566,,7.0,0.0,31.058018699,0
5567,152.24542792,0.0,25.0,21.862938911,1
5568,,6.0,0.0,31.332141485,0
5569,,7.0,0.0,31.164353915,0
5570,,6.0,0.0,32.014691655,0
5571,,7.0,0.0,32.624531901,0
5572,50.419594354,0.0,6.0,33.416148272,0
5573,56.127339168,0.0,6.0,33.676739548,0
5574,190.8,2.0,18.0,,0
5575,185.35937208,0.0,22.0,38.355094886,0
5576,195.5596417,2.0,18.0,23.01985524,0
5577,250.00328319,2.0,13.0,34.322285071,0
5578,,7.0,0.0,31.536653577,0
5579,349.69439938,0.0,19.0,40.107031361,0
5580,267.92092198,0.0,31.0,32.747593119,0
5581,182.72889478,0.0,22.0,37.405509575,0
5582,213.06666667,0.0,64.0,,1
5583,49.746202815,0.0,7.0,36.501009332,0
5584,245.52325495,3.0,13.0,37.071332797,0
5585,351.02575198,0.0,20.0,40.178651378,0
5586,197.51668389,0.0,21.0,43.458327417,1
5587,,6.0,0.0,33.016931024,0
5588,,7.0,0.0,31.17384352,0
5589,240.23287537,3.0,13.0,35.691542689,0
5590,,6.0,0.0,34.985012561,0
5591,214.73116034,1.0,33.0,43.847543717,1
5592,137.96666667,0.0,40.0,,1
5593,195.36338382,2.0,18.0,25.59242395,0
5594,368.7,1.0,27.0,,1
5595,,7.0,0.0,34.89158459,0
5596,203.70805458,1.0,17.0,22.432132089,0
5597,238.21147988,0.0,32.0,31.622843542,0
5598,248.1703603,0.0,31.0,31.85939856,0
5599,235.63790564,2.0,25.0,114.0505277,1
5600,63.901676947,1.0,35.0,40.594851726,0
5601,260.08148423,2.0,13.0,36.393348123,0
5602,181.63333333,0.0,25.0,,0
5603,202.1125682,2.0,18.0,25.196524185,0
5604,145.63333333,0.0,31.0,,0
5605,148.13723935,0.0,31.0,34.302973903,0
5606,192.35167019,2.0,18.0,23.873408822,0
5607,,6.0,0.0,32.774331021,0
5608,,7.0,0.0,34.226189581,0
5609,251.9567829,3.0,14.0,34.883410942,0
5610,249.8265925,0.0,32.0,31.427582447,0
5611,156.03392791,0.0,30.0,36.311407672,0
5612,195.83333333,0.0,22.0,,0
5613,134.9,2.0,25.0,,1
5614,240.46666667,0.0,33.0,,1
5615,126.83333333,6.0,32.0,,1
5616,62.858669659,1.0,36.0,41.788492175,0
5617,212.99272796,0.0,64.0,62.801732089,1
5618,230.39857646,0.0,32.0,31.369739388,0
5619,180.84781496,1.0,18.0,23.820415335,0
5620,190.67667138,0.0,22.0,40.239609635,0
5621,55.109850313,0.0,36.0,41.295400304,0
5622,197.86549208,0.0,24.0,32.567856908,0
5623,148.73318489,0.0,31.0,35.89492543,0
5624,61.178335051,1.0,36.0,40.329542416,0
5625,73.656853928,1.0,36.0,41.939496061,0
5626,191.97555843,2.0,17.0,24.985362469,0
5627,185.31494511,0.0,25.0,35.059163233,0
5628,149.88112894,0.0,31.0,35.582788826,0
5629,235.36666667,1.0,15.0,,1
5630,172.76788802,2.0,17.0,25.312841634,0
5631,149.80279545,0.0,39.0,47.915112415,1
5632,134.54388598,1.0,24.0,,1
5633,137.6353734,0.0,40.0,46.701585238,1
5634,245.89544438,0.0,32.0,29.622368686,0
5635,,6.0,0.0,33.459245644,0
5636,237.34429659,0.0,32.0,29.294487897,0
5637,,7.0,0.0,31.244398501,0
5638,181.96240081,0.0,21.0,43.730031852,1
5639,326.66666667,6.0,15.0,,1
5640,167.66450863,0.0,25.0,31.805596283,0
5641,193.6861891,0.0,22.0,38.578992713,0
5642,238.87412923,1.0,14.0,1.0289309682,1
5643,190.34457453,1.0,18.0,25.053533525,0
5644,151.25694622,0.0,31.0,35.43199305,0
5645,77.1,0.0,21.0,,1
5646,197.45242891,2.0,17.0,25.360557346,0
5647,51.766666667,0.0,14.0,,1
5648,176.12388138,0.0,24.0,31.737478202,0
5649,198.0997869,0.0,21.0,40.204874501,0
5650,185.19383656,0.0,25.0,33.217961697,0
5651,214.03333333,1.0,16.0,,1
5652,179.06935574,0.0,25.0,32.041133968,0
5653,139.4367339,0.0,31.0,35.459160501,0
5654,203.13996827,0.0,22.0,40.138090445,0
5655,183.7992158,0.0,25.0,35.552486358,0
5656,286.3,2.0,35.0,,1
5657,178.7809596,0.0,24.0,34.521450249,0
5658,311.43333333,0.0,19.0,,0
5659,313.46666667,4.0,15.0,,0
5660,158.2,3.0,28.0,,1
5661,159.3,2.0,39.0,,1
5662,304.36666667,6.0,21.0,,1
5663,314.5,6.0,52.0,,1
5664,6.1333333333,8.0,3.0,,1
5665,186.66666667,1.0,24.0,,1
5666,242.46666667,8.0,34.0,,1
5667,153.82654377,0.0,31.0,36.099926976,0
5668,178.76739355,0.0,25.0,33.199310594,0
5669,183.52005671,0.0,22.0,39.389156556,0
5670,328.19889377,4.0,15.0,40.799921408,0
5671,184.53758909,1.0,18.0,24.374481112,0
5672,198.44841872,0.0,21.0,39.55593621,0
5673,210.6,3.0,36.0,,1
5674,150.80439683,0.0,31.0,37.308013074,0
5675,188.14041683,0.0,22.0,38.085328131,0
5676,143.1288344,0.0,30.0,35.337545404,0
5677,305.81241924,4.0,14.0,42.930339471,0
5678,313.6709263,0.0,19.0,15.629937413,0
5679,206.96666667,1.0,31.0,,0
5680,152.10227147,0.0,31.0,36.90999415,0
5681,298.64853168,0.0,19.0,16.5302805,0
5682,316.60444181,3.0,14.0,41.723899221,0
5683,186.5429439,0.0,25.0,35.400021279,0
5684,305.78609895,0.0,18.0,12.935687689,0
