index,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,y
1574,68,Private,257557,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,1
5432,26,Private,186950,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
19893,39,Private,286789,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
25332,32,Private,149368,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
6396,35,Local-gov,102938,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
38562,30,Private,347166,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,45,United-States,1
41222,28,Private,150437,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,60,United-States,0
20320,45,Local-gov,213334,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
37216,38,Private,83727,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,48,United-States,0
42148,49,Federal-gov,106207,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
31433,43,Self-emp-not-inc,136986,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1
28896,37,Private,67125,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,0
43007,51,Self-emp-inc,195638,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,0
1005,21,Private,99199,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,0
19535,34,Self-emp-not-inc,254304,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,90,United-States,0
5425,48,Private,142909,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
40936,24,Private,143766,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States,0
35783,52,Private,416129,Preschool,1,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,0
2882,42,Self-emp-not-inc,24763,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
16746,32,Private,48458,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,1669,45,United-States,0
13276,62,Self-emp-not-inc,197353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,0
3952,30,Private,327112,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1564,40,United-States,1
8411,90,Private,87372,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,72,United-States,1
20215,32,Self-emp-not-inc,34572,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,0
16333,48,Private,208662,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,0
1625,40,Private,179666,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,Canada,0
2419,20,Local-gov,325493,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0
7431,29,Private,46442,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,50,United-States,1
14843,49,,32184,HS-grad,9,Married-civ-spouse,,Wife,White,Female,5013,0,15,United-States,0
42414,47,Federal-gov,382532,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,1
28185,44,Private,131650,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,1
26972,28,Private,632733,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
39910,29,Private,255949,Bachelors,13,Never-married,Sales,Unmarried,Black,Male,0,0,40,United-States,0
14776,53,Local-gov,139671,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
7645,20,Private,138107,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,35,United-States,0
16124,34,Local-gov,209213,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,15,United-States,0
22189,28,Private,108706,11th,7,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,0
17431,23,,86337,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,15,United-States,0
9666,47,Self-emp-not-inc,185673,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
43438,37,Private,240810,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
24834,61,Private,197286,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
1021,54,Self-emp-inc,175339,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,40,United-States,1
20510,27,Private,159724,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
42766,62,Local-gov,140851,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
42907,25,Private,213383,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
36224,33,Private,90668,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
35161,58,Private,170608,10th,6,Separated,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,0
23090,24,Private,30656,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,0
7046,35,Private,297697,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
36217,50,Self-emp-not-inc,131982,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,South,0
23016,32,Private,317219,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1590,40,United-States,0
23559,30,Private,169589,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
322,19,,385901,Some-college,10,Never-married,,Own-child,White,Male,0,0,22,United-States,0
23520,38,Private,105503,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
30311,36,Private,199947,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,0
28815,36,Private,410489,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
3049,22,Private,313873,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,0
12061,20,Private,107801,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,2205,18,United-States,0
3751,26,Private,96645,Doctorate,16,Never-married,Craft-repair,Other-relative,Black,Male,0,0,20,United-States,0
31044,30,Private,188403,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
10331,20,,141453,Some-college,10,Never-married,,Own-child,White,Female,0,0,10,United-States,0
2432,53,State-gov,91121,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
37682,34,Private,179378,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,0
2956,39,Private,314007,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
25825,44,Private,35910,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,56,United-States,1
41920,23,Private,268145,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0
13067,26,Local-gov,73392,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States,0
39666,24,Private,300275,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
21894,46,Federal-gov,233555,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,,0
21202,31,State-gov,263000,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,0
3320,58,Private,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,60,United-States,1
14116,22,,335453,Some-college,10,Never-married,,Own-child,White,Female,0,0,16,United-States,0
41847,36,Private,160035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,55,United-States,0
34414,37,Private,258836,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
26808,35,Private,33975,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1
21507,39,Private,320305,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
13452,56,Self-emp-inc,184598,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,0
17545,62,Local-gov,180162,9th,5,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,24,United-States,0
43601,34,State-gov,764638,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,47,United-States,1
43482,29,Private,35032,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,0
37222,42,Private,69019,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1
36774,21,Private,50341,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
39407,30,Private,307353,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,0
32537,33,Private,189265,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
28308,22,,379883,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0
37287,43,,214541,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,35,United-States,0
41440,56,Private,78707,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,4508,0,28,United-States,0
39195,22,,219233,HS-grad,9,Never-married,,Own-child,Black,Male,0,1602,30,United-States,0
22658,37,Private,149898,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
9737,25,Private,195201,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Male,0,0,50,United-States,0
16778,55,Private,199919,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,0
5814,33,Private,557805,Assoc-voc,11,Never-married,Sales,Other-relative,White,Female,0,0,40,El-Salvador,0
30362,17,Private,193830,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
25922,24,Private,172496,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,55,United-States,0
38309,42,Self-emp-inc,78765,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,90,United-States,1
38826,71,Self-emp-not-inc,494223,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,2,United-States,0
34720,55,Federal-gov,171870,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,1
10584,23,Private,255685,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,25,United-States,0
42348,18,Private,57108,11th,7,Never-married,Sales,Own-child,White,Male,0,0,16,United-States,0
34344,43,,180318,11th,7,Separated,,Other-relative,White,Male,0,0,40,United-States,0
373,34,Private,274577,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
17319,72,,235014,Assoc-voc,11,Widowed,,Not-in-family,White,Female,0,2465,40,United-States,0
40746,18,Private,171088,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,0
7400,21,Private,131230,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,30,United-States,0
2873,26,Private,179010,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,0
19425,17,,112942,10th,6,Never-married,,Own-child,White,Male,0,0,40,United-States,0
22240,40,Private,174395,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,60,Greece,0
17150,55,Self-emp-not-inc,322691,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,3103,0,55,United-States,1
28743,39,Private,487486,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,,0
2196,37,Private,393360,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,0,0,30,United-States,0
33700,51,Private,193720,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
18219,32,Private,362259,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
341,22,Private,298489,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
23852,22,Local-gov,131573,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,25,United-States,0
1441,30,Private,131415,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,United-States,0
22561,34,Private,143083,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,United-States,0
6559,53,Private,113176,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,2597,0,40,United-States,0
16738,36,Private,181705,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
36157,20,Private,299047,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,0
22912,27,Private,295799,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
7176,33,Private,194901,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,2444,42,United-States,1
9555,45,Private,174127,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
23394,25,Private,189334,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
27899,28,Private,189530,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0
29017,32,Private,111836,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,50,United-States,0
40952,46,Private,134242,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
4459,61,Self-emp-not-inc,53777,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
40876,40,State-gov,50093,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,0
2910,60,Private,389254,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
28759,20,Private,200089,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,Guatemala,0
25624,24,Private,135267,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
23319,59,Self-emp-not-inc,98418,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,0
35201,56,State-gov,71075,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0
13997,25,Private,236977,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,Mexico,0
24457,34,Private,198613,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,4650,0,40,United-States,0
615,34,Local-gov,211239,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,6497,0,40,United-States,0
10991,20,Private,167787,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
33960,47,Private,121836,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,38,United-States,1
41084,32,Private,176185,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,0,60,United-States,0
7352,38,Private,160035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,0
40861,39,Private,176900,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
27355,21,,145964,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,0
22150,17,Private,58037,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
38347,42,Private,412379,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
34923,47,Private,199058,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
43402,48,Self-emp-inc,36020,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
36612,19,,47713,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,0
40418,30,Self-emp-not-inc,148959,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0
616,36,Private,216845,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,0
36152,44,Self-emp-inc,223881,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,50,,1
11155,23,Private,140764,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
155,58,Local-gov,92141,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
3660,27,Private,37359,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,,0
762,30,Private,323054,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
33829,18,Private,296090,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0
37907,38,Private,349198,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,21,United-States,1
28203,24,Private,86745,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,16,United-States,0
4808,22,Private,118235,HS-grad,9,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,0,55,United-States,0
37627,22,Private,185582,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,1
33946,22,Private,51985,Some-college,10,Never-married,Other-service,Own-child,White,Male,1055,0,15,United-States,0
28950,23,Private,244413,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,30,Ecuador,0
6363,36,Private,151029,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,0
5337,22,Private,175374,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,0
17373,20,Private,41721,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,0
31630,52,Self-emp-inc,177727,10th,6,Married-civ-spouse,Sales,Husband,White,Male,4064,0,45,United-States,0
